sex,height,weight
M,1.78,78.8
M,1.77,69.7
M,1.72,79.0
F,1.58,52.3
M,1.71,57.6
M,1.91,107.9
F,1.82,66.3
F,1.71,91.5
M,1.71,84.5
M,1.87,67.1
M,1.68,81.1
F,1.75,115.8
M,1.63,65.9
M,1.95,113.6
F,1.75,89.6
F,1.6,57.8
M,1.78,99.0
F,1.56,47.8
F,1.73,63.3
M,1.62,71.3
F,1.54,65.6
M,1.62,66.8
M,1.66,76.9
F,1.5,42.3
F,1.66,77.6
M,1.89,90.2
F,1.62,52.4
F,1.53,57.8
M,1.69,67.8
M,1.61,73.0
F,1.58,53.8
M,1.65,81.3
M,1.73,58.5
F,1.64,75.1
M,1.76,76.5
F,1.69,68.0
F,1.64,78.5
M,1.82,109.4
M,1.94,108.8
M,1.8,63.9
F,1.59,48.0
F,1.6,47.5
M,1.88,105.5
M,1.75,84.9
M,1.7,72.9
F,1.6,70.6
F,1.81,74.0
M,1.81,102.1
F,1.36,52.1
F,1.61,68.0
M,1.62,72.0
F,1.56,89.7
F,1.63,69.6
F,1.76,59.4
M,1.92,104.3
F,1.7,81.4
M,1.83,98.0
M,1.68,83.4
M,1.75,60.5
M,1.68,75.4
F,1.68,70.1
M,1.88,78.7
M,1.7,67.2
F,1.51,64.4
M,1.65,61.5
F,1.62,51.4
F,1.48,61.6
F,1.69,60.6
M,1.7,88.5
F,1.6,52.9
M,1.81,85.3
M,1.82,78.1
F,1.55,67.7
F,1.54,87.5
F,1.57,78.2
F,1.59,62.2
F,1.55,70.6
M,1.7,74.8
F,1.54,69.1
F,1.6,82.8
F,1.67,90.0
M,1.75,75.3
F,1.59,49.6
F,1.72,90.3
M,1.86,90.6
F,1.56,61.7
F,1.47,43.7
M,1.76,82.5
M,1.82,71.3
M,1.7,70.7
M,1.78,126.1
F,1.8,89.3
M,1.76,58.1
M,1.9,131.2
M,1.79,82.8
M,1.71,81.9
F,1.7,99.3
M,1.56,67.8
F,1.34,58.1
M,1.83,74.5
F,1.45,42.6
M,1.92,65.5
F,1.87,98.4
M,1.68,87.8
M,1.78,78.8
F,1.71,69.2
M,1.64,47.4
M,1.56,62.8
M,1.76,68.4
F,1.63,58.0
M,1.78,70.8
F,1.87,91.4
F,1.56,72.2
F,1.66,76.8
M,1.83,114.9
F,1.5,61.6
F,1.72,69.6
F,1.56,91.0
F,1.63,102.6
F,1.52,84.9
F,1.74,89.4
F,1.54,47.5
M,1.69,52.2
M,1.55,51.4
M,1.58,68.3
F,1.75,105.4
M,1.87,69.6
F,1.77,66.3
M,1.7,67.0
M,1.78,72.6
M,1.51,61.4
M,1.83,57.4
F,1.59,75.1
M,1.73,54.7
F,1.64,78.9
M,1.77,61.4
F,1.69,80.6
F,1.71,55.6
F,1.64,71.7
F,1.44,42.0
M,1.89,67.5
F,1.71,76.2
F,1.49,38.0
F,1.63,73.6
M,1.99,93.8
M,1.81,84.1
M,1.77,83.9
M,1.69,73.3
M,1.9,75.3
M,1.56,63.2
F,1.67,57.7
F,1.65,63.2
F,1.72,56.0
M,1.85,62.0
M,1.75,90.1
F,1.82,64.8
F,1.84,64.4
M,1.86,64.7
M,1.74,67.3
M,1.8,95.4
F,1.62,71.1
M,1.68,80.5
F,1.78,66.2
F,1.53,53.2
M,1.8,88.1
F,1.57,46.9
F,1.55,65.2
M,1.85,76.3
F,1.53,44.1
F,1.69,113.0
F,1.64,69.5
M,1.62,78.0
F,1.53,47.9
M,1.78,66.1
M,1.93,122.5
M,1.83,93.9
M,1.76,101.6
F,1.61,61.7
F,1.74,87.1
M,1.93,91.6
F,1.65,79.0
M,1.79,68.3
M,1.71,61.6
F,1.53,46.7
M,1.75,66.7
F,1.52,48.1
M,1.82,109.8
M,1.6,59.7
F,1.62,57.7
F,1.63,46.6
M,1.94,85.0
M,1.75,58.1
M,1.74,68.8
F,1.53,67.0
M,1.73,67.8
F,1.53,43.7
M,1.83,71.2
M,1.75,78.7
M,1.78,91.8
F,1.43,73.0
M,1.75,74.9
F,1.63,73.6
M,1.59,61.5
F,1.78,69.1
F,1.57,97.8
F,1.62,58.8
F,1.58,54.7
F,1.43,46.4
M,1.75,83.7
F,1.58,54.0
F,1.64,71.8
M,1.83,89.0
F,1.59,73.2
F,1.61,76.9
M,2.0,160.0
F,1.61,53.8
M,1.76,91.2
M,1.7,57.3
F,1.61,76.9
M,1.67,72.9
F,1.49,54.1
M,1.75,66.8
M,1.58,46.6
F,1.67,59.8
F,1.7,77.6
F,1.71,63.8
M,1.85,124.0
F,1.52,68.0
F,1.64,49.7
M,1.61,68.4
F,1.66,82.4
F,1.49,57.3
F,1.65,78.8
M,2.02,98.1
M,1.72,65.1
F,1.6,73.9
M,1.93,80.4
F,1.58,54.4
M,1.45,42.9
F,1.5,56.8
F,1.54,65.6
M,1.84,75.1
F,1.47,81.1
F,1.59,59.4
F,1.61,90.7
M,1.7,77.8
M,1.72,51.9
F,1.65,72.5
F,1.7,53.9
F,1.65,79.9
F,1.52,58.6
F,1.45,40.0
M,1.87,104.3
F,1.61,67.7
M,1.73,70.2
M,1.6,51.1
M,1.64,51.1
F,1.61,51.2
M,1.68,53.0
M,1.89,102.6
M,1.98,101.4
M,1.9,71.2
F,1.58,49.9
F,1.6,55.1
F,1.59,57.7
M,1.71,109.8
M,1.86,96.4
F,1.48,51.7
F,1.69,83.7
M,1.76,75.0
F,1.51,53.4
M,1.65,55.5
M,1.75,74.2
F,1.76,68.1
F,1.77,67.0
F,1.5,51.6
F,1.68,62.7
F,1.5,56.0
M,1.79,93.7
M,1.84,67.8
F,1.66,59.8
F,1.71,71.1
F,1.61,53.0
F,1.73,86.2
M,1.73,89.2
M,1.76,74.6
M,1.8,84.4
M,1.81,86.0
F,1.59,75.2
M,1.84,67.0
F,1.47,64.5
M,1.7,104.6
F,1.58,52.2
F,1.75,70.6
M,1.6,55.1
M,1.78,122.5
M,1.71,80.2
M,1.84,71.4
F,1.5,48.2
M,1.79,71.2
M,1.98,99.4
M,1.62,72.8
M,1.71,65.2
M,1.95,129.9
M,1.93,88.5
M,1.77,61.8
F,1.54,70.1
F,1.64,62.8
F,1.69,67.3
M,2.0,105.0
F,1.72,69.1
M,1.75,60.8
M,1.91,108.2
F,1.73,67.2
M,1.85,96.8
M,1.79,79.6
F,1.56,57.2
M,1.6,99.7
M,1.65,50.3
M,1.82,70.0
F,1.78,75.1
F,1.59,59.3
F,1.46,69.5
F,1.77,65.6
M,1.84,94.0
M,1.72,99.9
F,1.67,91.3
F,1.65,52.0
F,1.65,54.1
M,1.7,85.8
M,1.81,66.9
F,1.67,109.3
F,1.72,71.6
M,1.88,59.0
F,1.49,54.5
M,1.83,98.8
F,1.56,71.4
M,1.85,74.7
M,1.92,108.9
F,1.69,81.8
F,1.69,84.5
F,1.61,54.9
F,1.63,75.3
F,1.57,51.8
M,1.49,85.8
M,1.83,82.1
F,1.7,58.0
M,1.79,89.3
F,1.59,68.7
F,1.59,58.3
F,1.7,62.6
F,1.57,64.5
F,1.8,91.6
M,1.65,73.1
M,1.8,73.2
F,1.58,69.0
M,1.82,88.1
M,1.65,66.5
M,1.66,64.3
M,1.74,74.9
F,1.53,82.2
M,1.71,100.9
M,1.66,73.1
F,1.6,73.1
F,1.52,62.2
M,1.95,109.2
M,1.8,60.2
M,1.75,63.4
M,1.76,73.5
F,1.54,90.9
F,1.65,80.8
M,1.76,75.3
F,1.65,57.7
M,1.83,89.1
M,1.72,62.1
F,1.6,73.3
M,1.77,58.4
M,1.83,86.6
F,1.56,86.3
F,1.71,65.7
F,1.69,70.5
F,1.65,52.6
M,1.68,71.8
M,1.9,71.7
F,1.65,67.5
F,1.58,78.5
F,1.59,49.3
F,1.46,60.9
M,1.63,56.2
F,1.61,71.1
F,1.49,58.1
M,1.89,73.9
M,1.88,71.5
M,1.79,69.7
F,1.79,61.6
M,1.8,65.7
F,1.56,71.1
M,1.89,101.7
M,1.73,85.2
F,1.46,46.5
M,1.91,76.6
M,1.73,73.2
M,1.87,67.1
F,1.72,57.0
F,1.7,80.2
M,1.82,90.6
M,1.76,65.2
M,1.7,90.7
F,1.72,57.7
M,1.68,90.1
F,1.73,56.9
M,1.64,65.9
M,1.73,88.5
F,1.63,56.1
M,1.65,78.5
F,1.82,94.2
F,1.84,88.5
F,1.71,62.5
M,1.9,87.9
M,1.63,54.9
M,1.78,121.8
M,1.71,79.3
M,1.86,64.5
M,1.51,53.2
F,1.66,58.6
F,1.8,74.6
F,1.46,50.6
M,1.83,63.7
M,1.84,123.0
F,1.49,58.1
F,1.77,81.5
M,1.59,49.8
M,1.74,63.0
F,1.66,54.1
F,1.7,55.1
F,1.71,84.8
F,1.71,103.9
F,1.71,102.3
F,1.6,65.6
F,1.62,53.2
F,1.53,48.1
M,1.81,73.2
M,1.68,98.9
F,1.62,81.7
M,1.68,74.6
F,1.61,59.5
M,1.66,73.5
M,1.8,72.7
M,1.98,87.2
F,1.64,61.1
M,1.76,71.9
M,1.67,106.8
F,1.48,54.2
M,1.75,88.9
M,1.51,63.0
M,1.81,79.0
M,1.75,60.1
M,1.76,60.5
M,1.84,79.4
M,1.78,76.6
M,1.9,100.0
M,1.81,74.4
F,1.54,56.7
M,1.78,76.8
F,1.73,83.1
F,1.53,69.2
M,1.76,84.7
M,1.81,62.4
F,1.65,79.4
F,1.69,82.8
F,1.66,62.8
M,1.87,76.8
F,1.61,73.6
F,1.83,77.4
M,1.67,104.5
F,1.57,55.8
M,1.82,94.8
M,1.74,63.7
F,1.62,53.6
F,1.65,59.1
F,1.63,72.2
M,1.7,70.7
M,1.71,86.5
M,1.77,71.0
F,1.7,96.6
F,1.67,64.9
M,1.71,68.2
F,1.61,56.3
F,1.43,42.7
F,1.74,65.9
M,1.79,87.2
M,1.78,85.6
F,1.47,82.0
M,1.81,90.2
F,1.62,56.8
F,1.66,81.0
F,1.8,125.1
M,1.66,51.0
M,1.89,104.6
F,1.56,48.5
M,1.81,70.7
M,1.66,57.1
F,1.71,99.4
F,1.65,68.5
F,1.6,48.1
F,1.6,99.8
F,1.58,56.8
M,1.81,74.4
F,1.71,69.3
F,1.78,72.7
F,1.7,68.9
F,1.53,46.2
F,1.76,83.3
M,1.75,114.6
M,1.81,90.2
F,1.68,74.1
F,1.74,79.9
F,1.81,95.4
F,1.48,52.5
M,1.83,86.1
F,1.69,63.0
M,1.78,66.9
F,1.66,53.9
F,1.55,44.6
M,1.79,89.0
F,1.63,86.9
M,1.71,60.2
F,1.68,81.9
F,1.5,48.9
M,1.68,69.7
M,1.78,71.4
F,1.65,70.5
F,1.83,114.5
M,1.79,83.1
F,1.68,63.3
M,1.81,88.1
F,1.5,69.3
F,1.67,71.8
F,1.75,65.9
M,1.82,96.3
M,1.86,101.4
F,1.56,57.4
F,1.43,38.1
F,1.61,60.5
M,1.78,62.4
M,1.73,64.6
F,1.68,72.8
M,1.72,69.5
F,1.46,43.4
M,1.77,71.4
F,1.61,63.6
M,1.69,76.5
M,1.9,98.5
F,1.62,88.0
M,1.9,89.6
M,1.56,54.2
M,1.76,64.9
F,1.5,60.2
F,1.59,63.7
F,1.58,61.7
F,1.53,47.7
F,1.73,57.3
F,1.8,71.8
M,1.75,78.2
M,1.72,82.4
F,1.79,80.1
M,1.78,93.6
F,1.66,73.2
F,1.69,64.8
M,2.03,103.7
F,1.77,71.7
M,1.73,86.2
F,1.65,54.4
M,1.7,96.8
F,1.6,52.4
F,1.71,88.9
M,1.82,83.6
F,1.7,73.9
F,1.59,63.8
M,1.63,49.6
F,1.59,63.8
F,1.63,77.4
F,1.69,49.7
M,1.6,71.8
F,1.56,68.5
F,1.69,65.3
F,1.59,61.5
M,1.73,82.3
F,1.69,67.1
F,1.65,71.9
F,1.64,61.9
F,1.54,47.0
M,1.69,64.7
F,1.64,55.3
M,1.81,92.6
M,1.68,84.2
F,1.64,52.6
F,1.69,68.0
M,1.79,125.5
F,1.51,80.2
F,1.62,61.8
F,1.54,52.7
F,1.64,69.4
M,1.77,62.0
F,1.47,62.9
F,1.63,48.5
F,1.53,44.9
M,1.89,134.3
M,1.75,58.8
F,1.61,71.2
F,1.64,51.5
F,1.67,82.6
F,1.67,69.0
M,1.58,92.9
M,1.94,73.8
M,1.83,64.9
M,1.67,79.8
M,1.72,65.3
F,1.53,79.8
F,1.68,88.2
F,1.66,92.1
F,1.69,65.0
F,1.76,67.8
F,1.77,65.7
M,1.8,78.5
M,1.8,68.5
M,1.89,95.4
F,1.45,34.4
M,1.64,54.0
M,1.9,79.6
M,1.71,85.3
F,1.86,98.4
M,1.79,73.7
M,1.85,76.3
F,1.49,44.3
F,1.87,137.5
M,1.88,78.1
M,1.79,89.8
F,1.52,52.3
F,1.63,88.4
F,1.52,67.5
F,1.55,80.7
M,1.76,70.1
M,1.86,93.5
F,1.57,65.3
F,1.67,69.9
M,1.75,89.7
M,1.9,106.9
F,1.8,93.3
M,1.64,70.7
M,1.76,66.3
M,1.95,92.0
F,1.5,54.7
F,1.63,49.4
F,1.6,75.9
F,1.51,66.8
M,1.83,73.8
F,1.58,66.6
M,1.68,91.2
F,1.45,47.2
F,1.42,72.4
F,1.59,98.0
M,1.59,51.8
F,1.8,79.7
F,1.41,45.4
M,1.72,100.0
F,1.55,71.0
F,1.65,60.6
F,1.6,89.2
F,1.58,69.3
M,1.7,81.6
F,1.72,82.0
F,1.65,54.1
M,1.7,55.0
M,1.98,110.7
F,1.48,44.5
M,1.87,99.5
M,1.66,93.8
M,1.67,69.4
M,1.93,100.2
F,1.66,82.1
M,1.75,66.8
M,1.77,72.3
F,1.73,58.5
F,1.58,69.3
F,1.71,105.8
F,1.64,52.5
F,1.68,56.3
M,1.75,58.4
F,1.56,58.4
F,1.73,59.8
M,1.56,72.3
M,1.84,62.3
M,1.85,98.5
F,1.76,86.2
M,1.66,82.1
F,1.53,60.9
F,1.51,43.7
F,1.56,61.7
F,1.65,73.3
M,1.81,92.0
F,1.61,76.4
M,1.62,64.2
M,1.8,95.8
F,1.75,109.2
F,1.47,45.2
F,1.75,88.6
F,1.87,103.7
F,1.61,94.4
F,1.53,63.4
M,1.78,102.2
M,1.83,93.2
M,1.87,78.8
F,1.55,94.6
F,1.58,53.1
F,1.48,59.8
M,1.58,49.1
M,1.92,78.1
M,1.85,66.9
F,1.61,57.2
M,1.55,81.8
M,1.78,63.2
M,1.83,75.3
M,1.86,79.4
M,1.83,97.8
F,1.64,71.2
M,1.73,79.6
F,1.75,72.5
M,1.66,69.5
F,1.71,72.4
F,1.52,65.4
M,1.78,75.8
F,1.74,73.4
M,1.8,93.1
F,1.59,45.4
F,1.87,97.0
M,1.78,76.4
M,1.59,72.5
F,1.63,61.9
F,1.49,54.9
M,1.72,74.8
F,1.59,57.1
F,1.74,108.4
M,1.85,89.5
M,1.77,101.5
F,1.58,91.8
M,1.76,68.7
M,1.81,85.4
M,1.74,80.7
M,1.8,90.6
M,1.85,57.2
F,1.57,66.1
M,1.79,72.7
F,1.74,74.8
F,1.54,58.8
M,1.99,102.8
F,1.73,58.6
F,1.66,67.3
M,1.87,68.6
M,1.9,91.8
F,1.58,69.8
F,1.62,77.7
M,1.72,88.4
F,1.46,60.7
M,1.83,73.0
M,1.68,74.9
F,1.71,56.3
M,1.7,63.2
F,1.68,69.7
M,1.77,76.1
M,1.63,61.8
M,1.81,83.9
F,1.52,54.1
M,1.68,83.9
M,1.86,83.5
F,1.59,53.4
M,1.91,86.7
F,1.61,102.5
M,1.79,95.4
F,1.45,57.3
F,1.68,75.1
F,1.66,84.3
F,1.59,62.5
F,1.62,71.3
M,1.6,65.3
F,1.65,71.8
M,1.73,61.7
M,1.89,103.8
F,1.51,65.5
F,1.75,80.4
F,1.73,72.4
M,1.74,60.9
F,1.61,52.1
F,1.87,82.6
M,1.84,98.2
M,1.75,56.6
M,1.75,89.1
F,1.58,62.9
F,1.74,84.5
M,1.8,68.7
M,1.71,81.1
M,1.72,78.4
F,1.77,89.0
M,2.02,109.5
F,1.63,49.1
F,1.47,40.2
M,1.56,69.2
F,1.78,84.4
M,1.86,100.2
M,1.73,88.0
F,1.78,84.2
F,1.73,68.1
M,1.99,104.3
M,1.73,64.7
M,1.82,131.2
M,1.71,115.7
M,1.75,83.4
F,1.73,74.0
F,1.59,46.8
F,1.64,79.2
M,1.68,79.4
F,1.62,56.7
F,1.62,59.3
F,1.76,83.2
F,1.82,80.1
M,1.75,79.3
F,1.68,98.5
M,1.76,73.9
F,1.53,53.2
F,1.59,49.3
M,1.64,64.8
F,1.62,73.1
F,1.77,65.0
M,1.79,63.2
F,1.81,66.9
F,1.6,56.4
M,1.81,86.1
M,1.81,89.4
M,1.83,66.7
M,1.95,121.1
F,1.77,89.7
M,1.59,76.3
F,1.7,115.5
F,1.78,93.7
M,1.69,52.9
M,1.8,62.9
F,1.58,54.1
F,1.75,75.8
F,1.42,43.5
F,1.68,81.6
M,1.76,72.5
F,1.61,50.2
F,1.63,59.7
F,1.83,128.7
F,1.72,70.0
M,1.87,66.2
F,1.52,63.7
F,1.68,59.1
F,1.65,53.9
M,1.8,87.3
M,1.78,62.5
M,1.77,98.5
M,1.82,63.3
M,2.05,122.9
M,1.81,60.6
F,1.48,55.3
M,1.86,85.9
M,1.66,64.8
F,1.6,68.8
M,1.72,63.2
F,1.62,70.7
F,1.63,105.6
F,1.64,67.7
F,1.61,53.4
M,1.82,64.6
F,1.65,54.7
F,1.59,53.3
F,1.56,95.9
M,1.68,72.7
F,1.7,97.3
M,1.97,80.9
F,1.4,57.0
M,1.87,127.6
M,1.87,62.9
M,1.86,83.2
F,1.65,65.6
F,1.59,53.3
M,1.75,66.8
M,1.91,73.1
M,1.67,57.2
M,1.84,114.1
M,1.88,113.7
F,1.56,72.1
F,1.75,65.0
M,1.7,62.0
M,1.59,48.2
F,1.66,51.7
F,1.55,45.7
F,1.67,68.6
M,1.92,72.2
F,1.62,61.1
F,1.54,55.3
M,1.79,83.6
F,1.7,56.4
M,1.67,63.3
F,1.61,63.7
F,1.59,65.2
M,1.7,56.3
M,1.84,86.1
M,1.76,76.3
M,1.83,64.3
F,1.62,54.7
F,1.77,86.6
M,1.73,72.8
F,1.73,88.3
M,1.6,53.0
M,1.71,83.7
F,1.65,61.6
F,1.72,116.2
M,1.73,72.4
F,1.47,75.0
M,1.65,55.0
M,1.68,90.3
M,1.74,117.5
M,1.87,83.0
F,1.65,61.8
M,1.66,73.3
M,1.86,103.2
F,1.58,66.7
F,1.46,43.0
M,1.67,78.7
M,1.7,112.2
M,1.63,71.7
M,1.7,48.5
F,1.5,44.0
M,1.63,74.9
F,1.72,69.5
M,1.74,76.1
F,1.65,64.9
M,1.78,75.9
F,1.62,48.8
F,1.5,59.0
F,1.66,108.4
M,1.64,54.2
M,1.63,61.0
F,1.71,77.0
F,1.72,70.1
F,1.67,78.2
M,1.68,64.1
M,1.76,73.8
F,1.56,73.3
M,1.64,63.2
M,1.83,99.7
M,1.86,82.0
F,1.54,68.9
M,1.62,67.9
M,1.96,78.0
F,1.66,78.1
F,1.55,67.7
M,1.72,72.2
M,1.82,81.8
F,1.62,71.5
F,1.67,65.4
M,1.65,55.3
F,1.66,64.1
F,1.63,69.2
F,1.53,67.0
F,1.59,50.2
F,1.5,64.1
M,1.77,57.9
F,1.54,59.3
F,1.55,50.1
F,1.52,85.1
M,1.7,78.6
F,1.68,54.6
F,1.65,75.6
F,1.5,56.9
F,1.82,87.4
M,1.82,93.6
F,1.66,104.6
F,1.61,88.3
M,1.64,58.8
F,1.43,49.9
F,1.63,56.9
M,1.92,93.0
F,1.69,76.2
F,1.54,49.6
F,1.75,100.7
F,1.79,72.0
M,1.82,68.6
M,1.76,101.1
F,1.57,65.2
M,1.67,77.2
M,1.64,93.1
M,1.78,63.2
M,1.74,64.0
F,1.74,112.4
F,1.75,81.1
M,1.89,69.8
F,1.69,68.4
F,1.52,54.3
F,1.73,100.9
M,1.64,78.5
F,1.67,74.4
F,1.53,53.3
F,1.58,95.2
M,1.7,88.6
F,1.72,96.5
F,1.47,44.3
F,1.74,68.2
M,1.66,62.9
M,1.97,93.8
M,1.93,97.8
F,1.57,81.4
M,1.83,74.7
F,1.72,118.2
M,1.75,75.0
M,1.54,68.3
M,1.75,67.5
F,1.64,64.7
F,1.53,69.0
M,1.8,102.3
M,1.81,66.7
M,1.65,73.9
M,1.66,66.9
M,1.52,66.7
F,1.61,45.7
F,1.6,49.9
F,1.61,48.2
F,1.53,64.7
M,1.87,65.1
F,1.58,52.6
M,1.79,84.6
M,1.9,79.4
M,1.72,75.6
F,1.79,64.7
F,1.71,65.8
M,1.84,77.7
M,1.91,113.1
M,1.63,89.5
F,1.64,85.7
M,1.79,82.7
M,1.8,75.7
F,1.52,48.7
F,1.8,113.6
M,1.96,90.5
F,1.65,60.5
F,1.69,71.4
M,1.87,93.7
M,1.71,82.2
F,1.76,56.9
M,1.85,131.1
M,1.77,90.0
F,1.45,39.6
M,1.89,130.5
M,1.66,67.0
M,1.71,84.6
M,1.8,78.4
M,1.68,100.1
M,1.78,84.2
M,1.8,71.3
F,1.73,67.9
F,1.82,76.6
F,1.62,53.7
M,1.9,83.4
M,1.72,72.8
M,1.79,91.0
F,1.59,82.3
M,1.72,56.4
F,1.66,77.2
F,1.64,52.4
F,1.8,58.1
M,1.68,83.3
F,1.52,50.3
F,1.53,55.4
F,1.56,53.6
F,1.6,49.2
M,1.86,65.0
M,1.78,78.4
M,1.82,98.3
M,1.71,62.3
M,1.73,68.4
F,1.51,60.1
F,1.61,84.0
F,1.75,64.2
M,1.71,101.3
M,1.8,88.4
M,1.81,97.7
M,1.71,73.2
F,1.65,52.8
F,1.91,78.8
F,1.37,50.8
F,1.55,89.6
F,1.71,63.2
F,1.66,72.7
M,1.73,63.2
M,1.69,99.2
F,1.67,69.4
M,1.78,66.1
F,1.52,59.9
M,1.7,63.3
M,1.81,95.1
M,1.83,95.2
M,1.64,103.9
M,1.73,88.1
M,1.72,52.7
M,1.76,64.3
M,1.77,83.9
F,1.7,49.8
F,1.65,65.6
F,1.62,70.3
M,1.69,64.7
M,1.71,66.6
M,1.84,73.9
F,1.43,38.4
F,1.62,60.6
M,1.65,74.8
F,1.53,77.4
M,1.9,67.2
F,1.53,63.3
M,1.66,59.7
M,1.74,83.5
M,1.5,62.4
M,1.77,65.8
M,1.72,80.5
M,1.79,93.1
M,1.84,69.7
M,1.62,96.0
F,1.66,55.7
M,1.92,72.6
F,1.72,57.1
M,1.83,86.6
M,1.71,73.2
F,1.73,63.3
F,1.58,54.6
M,1.87,66.1
F,1.62,48.9
M,1.83,75.2
M,1.66,75.1
F,1.56,40.6
F,1.73,82.8
M,1.72,76.2
M,1.71,67.1
M,1.8,64.9
F,1.44,47.0
M,1.8,105.9
M,1.66,72.2
F,1.81,126.4
F,1.63,98.2
F,1.75,62.1
M,1.79,80.5
F,1.66,64.3
F,1.54,44.1
M,1.91,84.7
M,1.79,61.8
M,1.9,70.8
F,1.61,59.9
M,1.8,120.5
F,1.67,68.0
M,1.83,71.1
F,1.6,65.5
M,1.77,87.6
F,1.65,52.0
M,1.9,101.1
F,1.6,51.3
M,1.76,50.6
M,1.77,76.7
F,1.64,78.6
M,1.64,75.5
F,1.58,84.3
M,1.75,58.9
F,1.58,62.7
M,1.56,48.1
M,1.88,130.8
M,1.82,98.1
F,1.56,63.1
F,1.62,92.7
M,1.84,67.4
M,1.79,78.1
M,1.65,64.2
M,1.76,86.1
F,1.65,65.9
F,1.6,49.8
M,1.84,89.0
M,1.78,80.3
M,1.89,71.6
F,1.73,61.6
F,1.55,45.1
M,1.68,106.2
F,1.73,58.2
F,1.6,69.4
M,1.65,80.9
M,1.73,74.3
F,1.53,57.2
M,1.82,77.7
M,1.88,94.0
M,1.82,64.0
F,1.76,115.7
F,1.65,60.9
M,1.74,78.8
M,1.64,65.8
F,1.56,47.6
M,1.76,60.6
F,1.62,58.2
F,1.61,54.2
F,1.71,64.2
F,1.6,63.2
M,1.9,94.0
M,1.78,87.0
F,1.71,71.2
M,1.78,77.1
M,1.7,80.9
F,1.69,72.2
F,1.66,69.2
M,1.8,100.5
F,1.51,58.2
M,1.68,64.7
F,1.43,41.5
M,1.71,86.7
F,1.59,66.1
M,1.77,111.0
F,1.67,51.9
M,1.64,59.8
F,1.58,51.6
M,1.56,58.7
F,1.68,67.5
F,1.54,84.2
M,1.66,47.1
M,1.61,59.5
M,1.66,53.4
F,1.59,48.7
M,1.81,75.0
F,1.71,87.4
F,1.7,76.1
M,1.74,81.2
M,1.77,86.6
F,1.45,62.2
M,1.88,93.1
F,1.69,74.7
M,1.86,83.8
F,1.65,60.0
F,1.64,57.0
M,1.71,107.9
M,1.87,74.0
F,1.59,64.9
M,1.74,70.7
M,1.83,74.3
F,1.62,64.7
M,1.73,86.9
F,1.66,71.5
F,1.7,86.2
F,1.69,70.7
F,1.67,66.3
F,1.63,56.2
M,1.68,83.6
F,1.53,52.9
F,1.64,57.8
F,1.57,72.9
F,1.63,50.6
F,1.61,75.2
F,1.85,63.9
M,1.61,61.8
F,1.39,56.7
M,1.83,87.7
M,1.85,90.3
M,1.67,70.8
M,1.86,59.0
F,1.62,54.2
M,1.73,87.9
F,1.85,79.1
F,1.7,76.4
F,1.59,71.4
F,1.67,77.9
F,1.54,51.3
F,1.71,85.3
M,1.88,98.6
M,1.7,104.7
M,1.64,71.4
F,1.68,53.5
M,1.68,66.5
M,1.84,70.2
M,1.74,114.5
M,1.82,77.3
F,1.62,68.6
M,1.76,63.5
F,1.65,64.8
M,1.66,98.8
M,1.84,87.0
M,1.86,66.8
F,1.66,61.2
F,1.57,70.1
F,1.64,75.1
F,1.65,53.5
F,1.6,67.4
M,1.79,71.8
F,1.71,58.3
M,1.8,91.3
M,1.9,88.0
M,1.79,89.3
F,1.58,46.7
F,1.61,55.5
F,1.75,70.7
F,1.58,63.7
F,1.7,77.9
M,1.76,68.8
M,1.95,71.5
M,1.84,65.0
M,1.69,74.2
M,1.84,84.0
F,1.66,57.0
M,1.67,75.6
M,1.61,48.2
F,1.63,63.6
F,1.69,69.6
F,1.52,55.3
F,1.81,115.9
M,1.81,88.5
M,1.77,90.8
F,1.52,52.8
F,1.64,77.5
F,1.73,87.5
M,1.7,56.7
M,1.65,64.0
M,1.89,98.3
F,1.6,65.9
M,1.82,64.8
F,1.68,81.1
F,1.78,84.8
F,1.56,58.7
F,1.64,73.0
M,1.89,79.3
F,1.45,45.2
F,1.55,47.5
F,1.7,62.8
F,1.54,44.1
M,1.96,82.3
F,1.62,58.7
M,1.76,75.1
F,1.57,55.7
F,1.74,80.5
F,1.53,51.4
F,1.61,68.0
F,1.6,73.1
F,1.73,73.3
M,1.83,73.4
M,1.7,54.8
F,1.62,95.3
F,1.56,89.6
F,1.75,57.4
F,1.66,79.2
F,1.69,57.0
M,1.8,70.0
F,1.66,87.8
F,1.58,51.1
M,1.69,68.1
M,1.81,67.1
M,1.67,66.0
M,1.72,65.8
F,1.57,57.7
M,1.94,73.2
M,1.72,95.2
M,1.64,68.2
M,2.01,103.9
M,1.91,91.3
M,1.63,68.5
M,1.74,75.9
M,1.81,75.8
F,1.73,73.1
F,1.64,73.9
M,1.86,93.4
F,1.7,60.2
F,1.62,53.9
M,1.88,134.2
M,1.61,66.1
F,1.63,74.4
M,1.6,73.5
F,1.56,60.4
M,1.71,63.5
M,1.86,98.2
F,1.66,48.0
M,1.79,62.3
F,1.71,91.2
F,1.88,69.2
M,1.61,63.4
M,1.69,68.1
M,1.82,64.8
F,1.56,97.1
M,1.8,63.0
F,1.61,58.7
F,1.61,80.1
F,1.56,70.8
F,1.6,69.0
M,1.82,96.4
M,1.78,75.8
M,1.52,43.6
F,1.72,81.1
F,1.54,47.4
F,1.61,75.6
M,1.52,49.1
