sex,height,weight
M,1.78,70.1
F,1.51,51.8
F,1.69,57.3
M,1.87,103.9
F,1.49,61.6
M,1.82,63.6
F,1.56,50.3
F,1.7,77.5
F,1.43,68.1
M,1.72,70.5
F,1.72,74.2
F,1.64,117.7
M,1.73,56.7
M,1.57,64.2
F,1.74,72.9
F,1.43,52.9
F,1.58,70.7
M,1.84,99.0
F,1.74,67.8
F,1.53,47.9
F,1.56,49.1
M,1.88,96.1
F,1.64,73.7
M,1.87,101.5
M,1.83,64.2
F,1.38,61.0
M,1.73,65.1
F,1.71,61.7
F,1.56,69.6
F,1.56,77.6
F,1.49,63.3
F,1.8,90.8
F,1.53,86.3
F,1.6,58.1
M,1.77,111.5
M,1.84,97.7
M,1.86,98.7
M,1.75,66.6
F,1.62,108.9
M,1.74,88.3
F,1.66,54.7
F,1.51,47.3
M,1.7,57.4
F,1.61,55.2
F,1.57,35.5
M,1.71,60.1
M,1.9,83.6
F,1.65,98.4
M,1.83,80.1
F,1.54,51.1
M,1.84,73.2
F,1.62,56.0
F,1.74,60.5
F,1.69,57.9
M,1.74,78.5
M,1.76,63.8
M,1.62,66.9
M,1.8,78.6
F,1.7,82.3
M,1.65,72.1
F,1.48,70.3
F,1.54,55.7
F,1.6,63.0
M,1.56,51.5
F,1.71,64.2
M,1.85,98.0
F,1.72,88.0
M,1.67,64.0
F,1.67,48.4
F,1.63,63.3
F,1.68,55.3
M,1.74,63.8
F,1.73,58.3
F,1.75,58.2
F,1.56,48.2
F,1.69,75.3
M,1.57,53.7
M,1.82,75.2
M,1.73,63.6
F,1.46,58.6
F,1.67,99.5
M,1.69,60.0
F,1.61,51.8
F,1.53,54.0
F,1.57,57.2
M,1.87,95.1
F,1.72,62.2
M,1.64,57.3
M,1.75,75.8
F,1.61,50.6
F,1.53,82.2
M,1.65,54.1
M,1.81,128.2
F,1.58,73.5
F,1.65,81.2
M,1.88,100.9
M,1.89,132.7
M,1.77,75.3
F,1.43,46.9
M,1.84,87.9
M,1.87,96.5
M,1.75,83.7
M,1.87,65.1
M,1.68,54.5
F,1.48,65.0
M,1.94,102.7
M,1.84,71.4
M,1.72,79.3
F,1.59,60.9
F,1.64,65.3
M,1.82,85.6
F,1.79,78.4
F,1.64,70.5
F,1.77,45.2
M,1.61,59.1
M,1.86,135.8
F,1.65,53.2
M,1.81,91.6
F,1.62,77.0
M,1.77,79.0
M,1.86,84.0
M,1.75,134.0
F,1.74,78.2
F,1.58,59.3
F,1.59,55.4
F,1.48,63.2
F,1.56,54.5
F,1.68,68.4
F,1.49,57.5
M,1.65,51.0
M,1.65,41.7
M,1.57,54.0
F,1.61,60.3
M,1.66,74.8
M,1.82,54.1
F,1.75,69.0
M,1.78,114.2
F,1.73,79.2
M,1.69,73.8
F,1.53,48.3
F,1.57,46.0
M,1.6,58.0
F,1.5,46.1
F,1.58,69.3
M,1.65,62.3
M,1.75,59.9
M,1.83,93.3
F,1.64,71.5
F,1.74,76.8
F,1.57,89.4
F,1.74,58.1
M,1.72,87.5
F,1.61,60.6
M,1.85,70.7
F,1.68,69.3
F,1.63,73.3
M,1.67,61.7
F,1.43,40.0
M,1.68,56.7
M,1.8,118.3
M,1.79,89.0
M,1.78,70.8
M,1.85,65.7
M,1.75,91.6
M,1.8,80.5
M,1.8,88.4
F,1.81,86.5
M,1.84,100.2
M,1.52,89.9
F,1.73,58.3
F,1.59,67.5
M,1.74,61.0
F,1.7,67.2
F,1.61,88.9
M,1.77,96.9
F,1.62,60.3
M,1.65,105.6
M,1.82,129.1
F,1.67,77.8
F,1.66,113.7
F,1.75,133.6
F,1.49,56.8
F,1.63,73.9
M,1.71,36.7
M,1.61,99.0
M,1.93,154.7
M,1.78,74.0
M,1.77,130.1
M,1.82,95.7
M,1.77,79.8
M,1.68,57.9
F,1.62,66.4
F,1.69,95.8
F,1.79,71.3
M,1.77,70.1
F,1.74,71.9
M,1.75,61.7
F,1.49,79.7
F,1.55,70.6
F,1.81,89.6
M,1.92,90.3
M,1.65,73.3
F,1.63,90.6
M,1.74,59.5
M,1.71,77.0
F,1.63,75.9
F,1.77,76.8
F,1.71,55.7
M,2.06,124.7
F,1.54,52.9
M,1.73,44.4
F,1.71,68.5
M,1.88,93.7
M,1.79,77.3
F,1.68,102.1
M,1.66,64.4
F,1.75,93.1
M,1.75,63.8
M,1.7,58.4
F,1.74,77.1
M,1.7,72.9
M,1.74,91.4
F,1.51,45.3
M,1.64,55.0
F,1.76,75.3
M,1.87,82.6
F,1.69,74.3
F,1.56,65.6
M,1.65,115.4
M,1.72,87.7
F,1.43,43.3
M,1.78,93.2
M,1.61,50.6
M,1.63,77.1
M,1.74,73.7
M,1.77,82.1
M,1.8,95.9
M,1.75,132.5
F,1.61,69.2
F,1.77,79.9
M,1.73,105.9
M,1.74,67.9
F,1.69,78.0
F,1.75,133.0
F,1.54,46.4
F,1.52,28.6
M,1.69,62.6
F,1.65,76.4
M,1.72,56.0
M,1.74,59.5
M,1.83,80.9
F,1.72,79.3
F,1.55,47.9
M,1.77,83.9
M,1.69,64.1
F,1.71,56.6
F,1.78,44.1
M,1.82,102.9
F,1.36,54.0
M,1.78,68.1
F,1.56,95.2
M,1.98,115.3
F,1.53,55.6
M,1.62,49.4
F,1.69,68.2
F,1.63,47.5
F,1.61,49.5
F,1.88,84.6
M,1.59,58.8
F,1.66,56.6
F,1.6,67.6
F,1.67,62.5
M,1.74,56.5
F,1.63,76.4
M,1.84,71.2
M,1.96,132.3
F,1.69,63.2
F,1.46,93.5
F,1.7,59.9
F,1.55,55.2
M,1.95,144.4
F,1.72,86.4
F,1.88,69.8
M,1.87,81.9
M,1.62,77.2
M,1.9,69.8
F,1.71,74.2
F,1.67,78.9
F,1.6,60.4
M,1.71,73.4
F,1.54,47.1
F,1.75,78.2
M,1.66,80.9
M,1.6,74.3
M,1.76,70.9
M,1.82,79.7
F,1.59,73.9
M,1.78,120.2
F,1.52,76.2
F,1.57,58.2
M,1.78,71.5
F,1.6,49.8
M,1.78,80.0
F,1.6,64.5
M,1.82,60.3
F,1.8,91.0
F,1.66,67.7
F,1.51,61.3
M,1.59,69.9
M,1.66,70.1
M,1.68,69.5
M,1.7,71.4
F,1.6,88.0
F,1.58,59.5
M,1.69,61.4
F,1.7,86.0
F,1.51,58.8
M,1.8,76.3
M,1.77,59.7
F,1.59,75.3
M,1.88,82.6
F,1.74,57.2
F,1.47,57.1
M,1.58,47.6
F,1.57,59.3
F,1.41,57.5
M,1.73,77.1
F,1.78,102.9
M,1.81,95.4
M,1.93,90.6
F,1.59,59.2
M,1.7,40.7
M,1.79,92.8
M,1.68,76.8
F,1.61,67.6
F,1.52,67.7
F,1.56,71.5
F,1.64,109.0
M,1.65,106.3
F,1.77,105.9
F,1.72,74.5
M,1.9,87.9
M,1.67,54.7
F,1.75,58.5
M,1.76,82.7
F,1.71,72.0
F,1.71,76.3
M,1.76,60.2
F,1.68,58.2
F,1.64,63.8
M,1.77,91.7
M,1.92,73.1
M,1.69,56.8
F,1.66,79.5
M,1.67,54.4
F,1.67,70.0
M,1.84,85.6
M,1.74,81.9
F,1.83,91.8
M,1.73,80.3
F,1.52,44.5
M,1.85,65.6
M,1.82,62.1
F,1.54,49.2
F,1.47,56.5
M,1.74,82.5
F,1.6,56.2
M,1.72,85.2
F,1.65,75.9
M,1.6,70.0
F,1.61,67.3
M,1.88,77.0
F,1.65,56.3
M,1.71,79.6
F,1.66,79.9
M,1.84,98.9
M,1.81,97.8
M,1.72,132.6
F,1.65,109.3
M,1.73,76.9
M,1.64,64.6
F,1.4,36.5
F,1.49,64.4
F,1.64,59.6
M,1.68,60.6
F,1.75,88.4
F,1.5,41.8
M,1.65,74.1
M,1.8,76.3
F,1.53,51.5
M,1.83,69.4
F,1.53,93.0
F,1.59,62.0
F,1.64,51.3
M,1.91,91.3
F,1.66,51.3
M,1.59,50.9
M,1.95,65.1
F,1.51,50.1
M,1.74,58.1
F,1.55,49.0
M,1.68,113.9
F,1.6,56.4
M,1.6,66.8
F,1.71,75.1
F,1.4,64.4
F,1.59,60.6
M,1.67,68.4
M,1.64,53.7
F,1.6,83.6
M,1.85,72.0
F,1.58,60.3
F,1.61,83.9
M,1.69,54.6
M,1.79,66.8
F,1.75,82.3
F,1.6,52.9
M,1.89,79.4
F,1.61,96.3
F,1.58,52.3
F,1.6,57.4
M,1.67,61.5
F,1.79,88.5
F,1.74,75.8
M,1.78,38.5
M,1.65,51.6
M,1.88,86.6
F,1.66,76.5
M,1.71,75.0
F,1.71,57.3
F,1.48,64.7
M,1.84,67.2
F,1.81,94.8
F,1.8,90.6
F,1.65,61.6
M,1.84,102.8
F,1.65,68.5
M,1.7,60.9
M,1.61,57.6
F,1.73,82.2
F,1.63,76.3
F,1.54,51.2
M,1.65,56.3
M,1.68,76.7
F,1.66,65.7
M,1.73,57.4
F,1.63,69.0
F,1.72,49.2
M,1.76,62.8
M,1.92,96.8
F,1.81,66.9
F,1.6,71.6
M,1.81,91.0
M,1.91,72.5
M,1.82,62.9
F,1.7,102.7
M,1.75,78.6
M,1.86,89.3
M,1.85,103.6
F,1.56,66.8
M,1.84,90.1
M,1.74,75.2
M,1.68,82.5
M,1.86,78.2
M,1.58,69.9
F,1.75,73.1
M,1.83,79.3
F,1.66,53.0
F,1.71,59.1
M,1.74,78.5
M,1.62,52.3
M,1.71,87.2
F,1.68,66.7
M,1.93,83.0
F,1.67,82.1
F,1.6,61.5
M,1.82,72.7
F,1.59,61.1
M,1.88,81.0
M,1.72,67.9
F,1.53,57.5
M,1.75,62.4
F,1.51,71.5
M,1.88,85.4
M,1.75,65.4
M,1.85,70.2
M,1.79,70.2
F,1.48,64.8
M,1.47,64.5
F,1.65,54.9
M,1.62,75.1
F,1.52,92.3
F,1.54,49.0
F,1.62,74.0
F,1.67,81.9
M,1.62,49.5
M,1.71,83.0
F,1.59,68.7
F,1.59,73.9
M,1.73,59.7
F,1.48,52.3
M,1.89,70.0
M,1.78,69.3
F,1.61,78.1
F,1.71,58.1
F,1.45,82.1
F,1.66,74.8
M,1.83,103.6
M,1.77,69.3
F,1.49,64.6
F,1.54,56.3
F,1.69,56.3
F,1.56,54.9
F,1.62,57.6
M,1.7,83.8
M,1.79,75.2
M,1.67,61.4
M,1.86,75.9
M,1.68,58.1
F,1.69,84.8
M,1.78,60.0
F,1.44,61.5
F,1.51,60.4
M,1.71,80.2
M,1.81,66.3
M,1.61,71.7
F,1.71,62.6
M,1.68,62.1
F,1.62,74.2
F,1.52,55.1
F,1.72,56.4
M,1.93,95.1
F,1.66,59.6
M,1.7,62.1
M,1.58,68.3
F,1.69,73.2
M,1.76,66.3
M,1.68,63.0
F,1.59,62.5
F,1.6,62.6
F,1.38,48.5
M,1.84,78.2
F,1.68,68.1
M,1.93,74.5
M,1.78,63.4
F,1.56,60.5
M,1.52,44.7
M,1.71,115.9
M,1.83,70.0
M,1.8,57.0
M,1.93,78.4
M,1.86,112.5
F,1.85,66.6
F,1.66,97.7
M,1.69,81.2
F,1.63,101.2
M,1.71,84.2
M,1.57,57.1
F,1.49,63.2
F,1.55,55.3
F,1.66,76.2
F,1.69,57.6
M,1.74,82.9
F,1.77,75.9
M,1.79,142.1
M,1.55,61.1
F,1.69,72.5
F,1.86,106.8
F,1.65,79.3
M,1.7,73.4
F,1.62,61.3
F,1.61,57.3
M,1.78,86.2
F,1.43,53.2
F,1.67,67.2
F,1.55,65.2
F,1.58,47.3
F,1.58,74.3
F,1.55,68.9
M,1.82,68.3
M,1.77,82.1
M,1.83,89.6
M,1.8,95.0
F,1.64,53.1
M,1.78,60.7
M,1.87,84.8
M,1.86,91.3
F,1.6,68.2
M,1.74,56.9
M,1.83,148.0
F,1.41,49.0
F,1.49,63.1
M,1.81,77.0
F,1.76,76.4
F,1.6,58.0
F,1.83,86.3
M,1.68,105.7
M,1.8,41.8
M,1.72,100.6
M,1.86,85.3
F,1.65,58.1
M,1.76,68.8
M,1.9,67.1
F,1.62,62.7
M,1.72,83.9
F,1.81,86.4
F,1.6,57.4
F,1.64,84.6
F,1.51,61.2
M,1.87,77.7
F,1.65,69.6
M,1.79,82.7
M,2.01,89.8
M,1.78,91.2
M,1.89,66.7
F,1.53,58.1
F,1.7,61.2
M,1.78,47.0
F,1.78,107.1
M,1.68,53.6
M,1.81,112.0
F,1.63,53.7
M,1.65,65.7
F,1.67,68.0
M,1.75,101.5
M,1.95,85.7
F,1.64,109.9
F,1.57,95.5
F,1.55,96.0
M,1.75,63.7
F,1.8,82.6
M,1.82,63.5
F,1.52,72.5
M,1.68,65.8
F,1.51,43.7
F,1.49,43.6
M,1.78,84.1
M,1.67,79.8
M,1.7,62.2
M,1.71,56.5
F,1.43,55.7
F,1.55,64.3
M,1.68,96.0
M,1.76,72.4
M,1.85,127.3
M,1.67,54.7
M,1.75,65.7
F,1.59,59.0
F,1.53,47.7
M,1.81,63.6
F,1.78,61.7
F,1.63,64.0
M,1.64,111.6
F,1.55,64.9
M,1.78,135.7
F,1.55,36.8
F,1.69,66.1
M,1.67,71.7
M,1.64,97.6
M,1.75,72.5
F,1.52,56.3
M,1.69,69.9
F,1.87,142.8
F,1.69,80.7
F,1.71,74.1
F,1.4,43.0
F,1.79,73.2
F,1.42,50.2
M,1.72,80.1
M,1.69,69.6
M,1.85,80.1
F,1.65,54.3
F,1.49,51.0
F,1.67,58.0
M,1.82,69.6
M,1.88,89.4
F,1.62,78.2
F,1.57,89.5
M,1.64,68.2
M,1.75,56.0
F,1.71,69.1
F,1.71,81.6
M,1.7,78.4
M,1.77,77.3
F,1.66,114.4
F,1.69,40.1
M,1.94,59.2
F,1.36,54.0
F,1.82,85.9
M,1.78,89.2
F,1.55,59.2
F,1.69,56.0
M,1.78,83.6
F,1.56,34.7
M,1.76,62.4
F,1.77,79.8
M,1.87,81.4
M,1.74,84.4
F,1.58,67.6
M,1.82,129.2
F,1.48,60.5
F,1.69,57.5
F,1.52,46.1
F,1.55,66.2
M,1.77,105.7
M,1.76,75.1
M,1.78,61.7
M,1.63,59.2
M,1.78,78.6
F,1.63,53.5
M,1.67,56.9
F,1.69,80.4
F,1.61,57.5
F,1.63,76.8
F,1.6,71.5
M,1.85,67.5
F,1.54,90.8
F,1.46,45.6
M,1.74,65.6
F,1.7,57.9
M,1.79,90.0
F,1.75,85.5
F,1.67,52.7
M,1.75,56.7
M,1.84,105.7
F,1.51,44.3
M,1.77,136.3
M,1.85,84.1
M,1.8,112.8
M,1.86,76.0
M,1.76,92.5
M,1.76,92.1
M,1.83,72.5
F,1.69,100.3
F,1.8,79.5
M,1.66,59.9
M,1.66,77.1
M,1.78,76.8
M,1.84,81.4
M,1.82,66.7
M,1.8,96.3
M,1.81,77.3
F,1.66,67.4
F,1.57,64.5
F,1.37,36.8
M,1.74,68.2
F,1.75,64.7
M,1.82,76.2
F,1.61,56.4
M,1.74,45.4
M,1.8,73.1
M,1.79,60.2
F,1.64,80.4
F,1.65,60.5
M,1.97,105.4
F,1.82,77.6
M,1.74,61.7
M,1.79,76.3
M,1.91,90.7
F,1.71,118.0
M,1.61,52.2
F,1.49,64.3
M,1.8,62.2
M,1.87,127.1
F,1.7,61.6
F,1.61,63.6
M,1.84,77.7
F,1.84,71.4
M,1.91,106.6
M,1.88,140.8
M,1.82,67.2
M,1.77,67.5
M,1.86,70.7
M,1.48,57.1
M,1.98,60.0
M,1.78,77.1
M,1.68,75.2
F,1.48,53.7
F,1.66,62.3
F,1.66,65.0
M,1.84,70.1
F,1.79,64.7
M,1.81,87.2
F,1.56,69.1
F,1.59,57.4
M,2.01,104.2
F,1.75,72.1
F,1.62,35.7
M,1.71,65.9
M,1.77,70.9
F,1.72,62.4
M,1.79,60.8
F,1.6,69.2
M,1.75,74.1
M,1.84,136.8
F,1.6,77.0
F,1.56,44.9
M,1.76,58.9
F,1.56,47.4
F,1.75,83.7
M,1.69,79.2
F,1.48,54.8
F,1.68,73.9
F,1.38,53.9
F,1.67,81.0
M,1.69,79.4
M,1.92,102.5
M,1.83,99.5
F,1.77,93.6
M,1.76,59.2
M,1.83,92.4
F,1.64,81.3
M,1.85,124.8
F,1.48,52.9
F,1.72,70.9
F,1.54,76.5
F,1.63,55.7
F,1.48,48.5
M,1.73,71.9
F,1.58,62.6
F,1.42,56.0
M,1.77,75.4
M,1.71,83.4
F,1.76,80.7
F,1.84,82.2
F,1.72,128.8
M,1.65,70.2
M,1.78,72.7
M,1.72,59.5
M,1.71,55.4
F,1.5,60.8
M,1.78,67.8
F,1.67,123.7
M,1.79,59.5
F,1.59,86.3
M,1.82,92.7
M,1.75,83.8
F,1.52,65.1
M,1.88,69.4
M,1.72,83.1
M,1.89,106.3
M,1.92,90.9
M,1.76,79.6
F,1.53,49.2
M,1.6,63.3
F,1.67,60.7
M,1.93,83.0
M,1.92,140.1
F,1.43,49.4
M,1.77,87.0
M,1.81,68.2
M,1.73,108.7
M,1.59,99.6
M,1.71,69.7
M,1.72,69.4
F,1.66,80.6
F,1.65,79.0
F,1.61,57.3
F,1.68,74.7
F,1.74,57.1
M,1.72,62.0
M,1.57,50.1
F,1.38,49.9
M,1.89,87.6
M,1.81,92.5
F,1.54,44.4
M,1.89,125.1
F,1.5,55.0
M,1.59,71.3
F,1.5,54.6
F,1.69,54.6
M,1.89,87.7
F,1.49,41.2
F,1.79,78.3
M,1.81,73.4
M,1.69,72.5
M,1.73,58.8
F,1.55,49.1
F,1.48,70.0
M,1.77,76.9
M,1.64,57.0
F,1.6,49.2
F,1.57,63.4
M,1.85,83.6
F,1.68,59.5
F,1.65,80.9
F,1.7,66.8
F,1.56,68.3
F,1.74,133.7
M,1.77,75.1
M,1.66,80.5
F,1.68,82.8
F,1.64,96.8
F,1.63,57.2
F,1.59,51.3
M,1.75,74.2
M,1.86,145.2
M,1.75,63.7
F,1.44,39.5
F,1.62,69.0
M,1.85,87.5
M,1.83,63.7
F,1.63,50.9
M,1.71,60.7
M,1.7,70.7
F,1.73,67.9
F,1.55,97.6
F,1.7,67.2
M,1.9,68.1
F,1.44,47.2
F,1.59,72.5
M,1.8,75.5
M,1.96,94.5
F,1.61,65.2
M,1.55,64.1
M,1.74,84.9
M,1.66,56.1
M,1.83,76.3
F,1.56,67.6
M,1.74,67.0
M,1.78,90.6
F,1.69,107.4
M,1.75,64.2
F,1.35,47.8
F,1.46,40.9
M,1.77,89.2
F,1.48,67.0
F,1.6,61.6
M,1.82,89.7
M,1.66,74.5
M,1.79,87.3
F,1.6,63.2
F,1.49,64.9
F,1.52,44.1
F,1.56,47.6
F,1.61,51.2
F,1.75,87.6
M,1.86,67.2
F,1.42,51.8
M,1.87,85.0
F,1.63,52.1
F,1.61,56.6
F,1.68,64.9
F,1.59,100.8
M,1.68,61.9
F,1.41,42.8
M,1.88,74.5
F,1.74,84.1
F,1.61,69.3
M,1.7,62.0
M,1.69,61.0
F,1.75,75.4
F,1.77,83.1
M,1.87,85.5
F,1.51,38.8
F,1.65,65.7
F,1.79,93.5
M,1.64,97.5
M,1.78,125.7
M,1.85,68.6
M,1.74,78.5
M,1.75,75.9
M,1.72,77.9
M,1.77,64.4
F,1.83,114.8
M,1.71,54.9
M,1.79,87.0
F,1.69,75.2
F,1.55,57.2
F,1.67,80.7
M,1.63,50.1
F,1.55,52.2
F,1.68,57.9
M,1.93,54.9
M,1.68,81.2
M,1.66,78.7
F,1.68,53.0
F,1.68,68.7
F,1.61,75.1
M,1.86,71.4
F,1.73,81.5
M,1.66,61.0
M,1.72,75.5
M,1.91,73.9
F,1.69,55.0
M,1.73,63.8
M,1.8,60.9
M,1.62,66.3
F,1.54,64.2
M,1.81,64.8
M,1.69,84.9
F,1.74,73.0
M,1.85,87.4
M,1.71,60.4
F,1.61,67.5
F,1.66,75.1
M,1.74,76.9
M,1.78,70.8
M,1.61,72.2
M,1.81,93.0
M,1.73,66.4
M,1.7,101.2
F,1.59,70.9
M,1.91,87.8
M,1.65,115.3
F,1.69,53.4
F,1.64,54.1
F,1.59,54.8
F,1.47,52.8
M,1.83,72.8
F,1.73,109.6
F,1.67,54.7
F,1.72,84.7
M,1.61,60.7
M,1.81,73.9
M,1.8,69.6
M,1.77,85.2
F,1.51,54.4
F,1.58,72.6
M,1.7,80.9
F,1.51,58.3
F,1.71,62.8
F,1.67,61.8
M,1.56,68.3
M,1.8,72.5
M,1.82,89.5
M,1.79,83.8
F,1.68,54.5
M,1.88,102.9
F,1.53,59.7
M,1.88,65.8
F,1.65,60.6
M,1.68,55.0
F,1.66,70.3
F,1.52,56.8
F,1.65,66.8
M,1.61,49.4
M,1.7,83.0
M,1.79,82.3
F,1.7,79.8
M,1.66,56.8
M,1.92,96.2
F,1.72,61.0
M,1.78,60.2
M,1.75,72.2
F,1.53,44.3
M,1.82,80.9
M,1.66,65.4
M,1.76,123.6
M,1.84,98.5
M,2.0,141.4
F,1.6,85.3
F,1.67,57.4
M,1.76,86.9
F,1.63,52.8
M,1.73,56.7
M,1.8,122.2
M,1.91,127.7
M,1.67,62.3
M,1.96,107.7
F,1.61,58.1
M,1.61,48.0
F,1.57,57.5
F,1.63,68.9
F,1.6,62.9
F,1.56,43.9
F,1.64,78.4
M,1.69,68.6
F,1.49,63.7
F,1.74,81.9
F,1.64,59.3
M,1.76,54.7
F,1.64,55.9
M,1.56,61.9
M,1.67,80.5
M,1.64,72.2
F,1.57,49.6
F,1.56,36.4
M,1.68,82.5
M,1.73,81.6
M,1.92,103.1
F,1.57,55.3
M,1.83,82.1
M,1.8,134.1
F,1.63,109.7
F,1.79,59.5
F,1.61,74.4
M,1.7,74.2
M,1.67,78.7
F,1.68,94.4
F,1.72,71.7
F,1.59,55.2
M,1.71,118.9
M,1.71,48.3
M,1.67,72.9
F,1.66,66.7
F,1.66,56.7
M,1.85,90.9
F,1.53,57.3
M,1.77,61.2
M,1.72,66.9
M,1.8,74.5
F,1.62,58.5
F,1.67,57.2
M,1.75,75.0
F,1.68,68.1
M,1.75,82.1
F,1.56,52.6
F,1.54,66.9
M,1.84,88.3
M,1.72,86.7
F,1.59,58.9
M,1.83,84.1
M,1.75,59.5
F,1.83,74.9
F,1.56,54.2
M,1.72,71.5
M,1.75,47.3
F,1.5,57.9
F,1.7,67.3
M,1.73,68.7
M,1.76,61.4
M,1.83,85.7
F,1.7,56.4
F,1.56,34.6
M,1.75,85.2
M,1.77,76.0
M,1.68,86.1
F,1.7,66.4
F,1.72,82.1
M,1.72,68.3
F,1.56,59.8
M,1.87,83.4
M,1.54,46.2
F,1.73,83.3
M,1.78,64.8
F,1.47,53.0
M,1.88,98.9
F,1.61,55.7
M,1.84,71.0
M,1.6,95.5
M,1.89,99.0
F,1.68,75.4
F,1.63,60.1
M,1.74,89.1
M,1.77,90.6
M,1.5,94.0
M,1.61,73.3
M,1.74,67.2
F,1.51,60.3
M,1.84,69.3
F,1.66,59.2
F,1.78,102.8
M,1.74,86.0
F,1.8,68.3
F,1.71,88.6
F,1.5,64.2
M,1.78,73.7
M,1.72,130.2
F,1.56,105.2
M,1.68,74.5
F,1.62,51.6
F,1.7,66.5
F,1.56,92.5
M,1.87,69.8
F,1.72,69.6
F,1.55,97.8
M,1.84,63.6
F,1.63,79.3
F,1.7,63.4
F,1.82,66.7
M,1.69,37.8
M,1.66,70.6
M,1.69,94.9
M,1.63,78.4
M,1.83,93.7
F,1.6,62.4
F,1.46,47.0
M,1.66,70.8
F,1.67,74.1
F,1.57,53.1
F,1.54,97.9
M,1.71,86.9
F,1.53,97.5
M,1.82,91.4
F,1.74,87.9
F,1.52,60.4
M,1.55,70.6
F,1.45,58.5
M,1.79,61.1
M,1.78,63.2
F,1.58,53.2
M,1.69,67.2
M,1.9,83.5
F,1.53,50.6
M,1.85,68.5
M,1.73,40.0
F,1.69,53.5
M,1.87,64.8
M,1.68,107.6
M,1.75,65.1
F,1.74,69.0
F,1.69,74.6
F,1.6,61.0
M,1.85,74.3
M,1.92,99.5
M,1.56,45.5
F,1.59,75.9
F,1.71,58.5
F,1.59,51.4
M,1.66,38.6
F,1.44,38.6
M,1.69,78.9
F,1.49,58.3
F,1.5,58.6
F,1.6,35.6
M,1.84,85.8
F,1.69,73.2
M,1.47,60.5
F,1.57,67.5
F,1.81,80.2
F,1.82,70.1
F,1.53,65.5
M,1.65,85.2
F,1.5,44.0
M,1.92,77.2
F,1.54,44.8
M,1.75,89.9
F,1.68,59.5
F,1.56,61.4
F,1.68,81.2
M,1.76,67.0
M,1.71,54.3
F,1.66,53.6
F,1.72,66.4
F,1.69,61.1
F,1.53,49.0
M,1.72,88.4
F,1.6,47.9
F,1.65,61.0
M,1.7,75.0
F,1.7,73.1
F,1.69,59.0
M,1.78,64.6
M,1.87,103.8
M,1.79,92.0
F,1.78,50.7
F,1.83,65.4
F,1.63,62.0
M,1.72,79.7
M,1.74,79.1
F,1.8,95.6
M,1.93,80.0
F,1.6,73.0
F,1.46,56.0
M,1.78,91.6
F,1.64,74.2
M,1.79,80.2
F,1.58,58.4
F,1.82,84.7
M,1.76,68.1
F,1.76,67.4
F,1.63,56.3
F,1.63,50.8
F,1.63,72.5
M,1.79,38.8
F,1.66,57.3
F,1.49,50.5
F,1.34,44.3
F,1.67,75.0
F,1.54,52.7
F,1.47,57.7
M,1.81,108.6
F,1.65,64.5
M,1.69,57.9
F,1.62,67.8
M,1.87,142.4
M,1.77,92.9
M,1.67,59.2
M,1.79,44.5
F,1.53,45.3
M,1.67,120.7
M,1.9,99.5
M,1.76,86.4
M,1.54,56.7
M,1.72,61.0
F,1.47,40.8
F,1.81,117.6
M,1.81,89.6
F,1.69,123.6
F,1.57,88.3
F,1.51,52.3
F,1.56,58.7
F,1.5,88.0
M,1.56,46.9
F,1.63,59.2
M,1.67,55.0
F,1.43,58.6
F,1.78,70.1
F,1.7,63.0
F,1.47,77.9
M,1.84,64.0
F,1.54,82.5
M,1.63,68.0
M,1.83,91.7
F,1.7,62.3
M,1.92,89.1
M,1.85,72.8
M,1.55,64.3
M,1.98,74.9
M,1.69,64.4
F,1.65,65.4
F,1.69,82.5
M,1.6,60.6
M,1.78,92.6
M,1.75,70.3
F,1.58,54.7
F,1.56,67.1
M,1.67,70.4
F,1.62,77.3
F,1.74,127.6
M,2.1,116.8
M,1.82,91.4
F,1.51,49.6
F,1.65,80.6
M,1.73,88.9
F,1.62,67.3
F,1.61,74.0
F,1.46,48.1
F,1.65,50.7
F,1.81,71.0
M,1.93,88.5
M,1.84,64.4
F,1.54,64.0
M,1.77,67.8
M,1.84,99.7
F,1.64,69.3
M,1.68,69.4
M,1.73,85.4
M,1.79,90.2
M,1.85,63.3
F,1.6,62.7
M,1.76,92.3
M,1.85,52.8
F,1.56,106.2
F,1.76,87.6
F,1.59,61.9
M,1.91,96.9
F,1.48,54.2
M,1.78,62.9
M,1.75,73.4
F,1.66,54.2
F,1.66,66.7
M,1.88,72.9
F,1.52,51.4
M,1.85,78.6
M,1.83,90.8
M,1.68,63.2
F,1.56,67.3
F,1.63,46.8
M,1.72,131.9
M,1.62,64.9
F,1.63,76.4
F,1.67,68.3
M,1.86,88.6
F,1.83,92.2
M,1.63,65.2
F,1.54,33.1
F,1.52,44.2
M,1.71,70.0
F,1.68,89.1
M,1.69,59.8
M,1.74,86.9
F,1.71,60.5
F,1.66,56.9
M,1.67,78.0
F,1.74,76.8
F,1.63,60.8
F,1.53,94.0
F,1.65,64.8
M,1.59,48.8
F,1.71,76.3
F,1.5,47.6
F,1.62,73.5
M,1.71,58.6
M,1.99,100.9
F,1.68,55.8
M,1.93,71.0
M,1.74,86.2
M,1.67,64.3
M,1.86,77.3
M,1.87,69.8
F,1.54,57.2
F,1.7,77.0
F,1.46,45.1
F,1.65,64.9
M,1.71,75.8
M,1.72,109.9
M,1.82,76.1
