sex,height,weight
M,1.9,128.0
M,1.82,86.2
M,1.88,91.5
M,1.74,69.9
M,1.87,85.4
F,1.61,73.4
F,1.58,65.6
M,1.7,80.0
F,1.41,56.4
F,1.6,74.3
M,1.91,85.9
F,1.76,67.0
M,1.87,89.4
F,1.63,70.9
F,1.59,63.8
M,1.95,82.4
F,1.7,60.8
M,1.86,117.8
F,1.69,41.2
F,1.58,54.5
F,1.7,114.3
F,1.57,46.6
F,1.54,69.1
F,1.56,73.8
M,1.58,51.7
F,1.71,72.7
F,1.56,53.2
F,1.66,80.4
F,1.57,58.0
M,1.72,85.2
M,1.66,73.6
F,1.7,57.4
M,1.71,74.2
M,1.77,89.5
F,1.8,67.2
M,1.77,65.6
M,1.81,63.3
M,1.86,87.7
M,1.55,46.5
F,1.42,48.9
F,1.74,78.3
M,1.65,79.3
M,1.86,103.2
F,1.77,65.6
M,1.82,96.7
F,1.65,64.9
M,1.61,59.5
F,1.42,38.7
M,1.82,75.8
M,1.75,86.1
F,1.65,62.1
M,1.73,55.8
F,1.66,56.4
F,1.59,49.7
F,1.61,52.8
M,1.68,67.7
M,1.77,91.8
M,1.77,76.0
F,1.62,48.6
M,1.62,67.2
F,1.83,62.7
F,1.59,108.7
F,1.72,85.4
M,1.81,67.6
M,1.72,69.2
M,1.93,94.8
F,1.68,66.7
M,1.67,69.9
F,1.63,48.3
F,1.56,45.3
M,1.68,56.3
M,1.72,63.5
M,1.72,85.1
F,1.59,51.5
M,1.79,75.0
F,1.63,71.3
M,1.63,73.0
F,1.63,65.6
M,1.62,55.1
F,1.78,87.9
M,1.78,128.6
F,1.76,134.8
F,1.54,46.6
F,1.55,86.0
M,1.71,74.9
M,1.86,96.8
M,1.63,76.9
F,1.72,59.2
M,1.62,60.2
M,1.71,68.6
F,1.63,78.1
M,1.79,69.9
M,1.71,84.3
F,1.69,69.3
M,1.72,70.2
M,1.78,84.6
F,1.77,80.9
F,1.65,68.3
F,1.39,80.2
M,1.65,71.0
M,1.69,69.6
F,1.62,35.7
M,1.72,81.1
M,1.84,99.5
F,1.72,71.0
F,1.72,110.4
M,1.71,84.2
M,1.87,69.5
F,1.59,101.9
M,1.86,100.9
F,1.63,63.1
M,1.75,76.1
M,1.65,110.6
M,1.75,61.9
F,1.77,71.5
F,1.61,67.0
M,1.8,62.6
M,1.86,98.0
M,1.83,84.7
M,1.92,92.7
F,1.75,82.2
F,1.6,53.2
M,1.65,67.3
F,1.81,46.1
F,1.65,80.2
M,1.66,56.7
M,1.73,76.2
F,1.72,81.6
F,1.52,50.9
F,1.64,110.3
M,1.74,74.9
F,1.51,86.9
F,1.73,69.3
F,1.75,87.2
M,1.63,65.1
F,1.69,73.4
F,1.5,61.7
F,1.54,85.4
F,1.56,62.0
F,1.68,69.6
M,1.78,89.3
M,1.72,86.2
F,1.52,49.8
F,1.62,54.8
M,1.75,68.0
M,1.75,74.8
M,1.93,134.5
F,1.65,59.1
M,1.81,97.8
M,1.85,94.8
F,1.57,55.8
M,1.86,85.6
F,1.49,46.8
M,1.72,63.0
M,1.82,63.9
M,1.64,62.6
F,1.53,51.4
M,1.61,58.8
F,1.63,65.1
F,1.59,51.3
F,1.52,67.8
F,1.79,74.2
F,1.59,69.1
M,1.62,57.5
M,1.85,97.6
M,1.76,122.4
M,1.61,48.8
F,1.59,67.2
M,1.68,56.7
M,1.74,88.7
F,1.47,60.8
F,1.64,70.4
F,1.58,36.6
F,1.64,52.2
M,1.97,91.7
F,1.69,54.6
M,1.64,75.3
F,1.67,56.6
F,1.58,72.6
M,1.82,78.5
M,1.7,128.9
M,1.7,81.2
M,1.85,65.2
F,1.55,57.0
F,1.61,48.9
F,1.73,62.1
F,1.49,64.6
F,1.7,98.1
F,1.51,62.4
F,1.59,65.0
M,1.77,130.8
M,1.81,84.7
M,1.72,81.4
M,1.87,98.9
F,1.6,70.9
M,1.65,50.8
M,1.6,47.6
F,1.47,37.1
M,1.92,51.2
F,1.46,57.9
M,1.82,84.0
M,1.75,68.5
M,1.99,96.6
M,1.68,59.5
F,1.57,84.2
M,1.78,73.3
M,1.68,65.3
F,1.63,63.0
M,1.89,76.4
F,1.47,55.8
M,1.71,130.0
M,1.91,102.9
M,1.75,103.0
F,1.69,80.7
F,1.79,86.6
F,1.7,65.8
F,1.52,50.1
M,1.8,90.6
M,1.88,92.9
M,1.72,69.3
F,1.47,60.6
F,1.79,98.8
F,1.58,91.9
M,1.76,62.9
F,1.74,72.3
F,1.6,56.7
M,1.83,93.9
M,1.73,61.1
M,1.84,89.7
M,1.72,70.2
M,1.66,51.8
F,1.6,54.8
F,1.72,62.9
F,1.69,64.1
F,1.73,66.6
M,1.81,68.9
F,1.67,76.9
M,1.69,80.4
M,1.76,59.8
F,1.65,63.6
F,1.6,62.9
M,1.6,48.2
F,1.7,68.1
F,1.67,55.0
F,1.75,45.4
M,1.73,67.8
M,1.65,60.3
F,1.54,46.7
F,1.68,74.0
M,1.64,73.4
F,1.62,74.4
F,1.63,116.6
M,1.72,101.0
M,1.78,59.5
M,1.74,62.7
F,1.73,63.2
F,1.85,111.5
F,1.56,56.7
M,1.87,65.3
M,1.71,88.1
M,1.75,84.8
M,1.87,81.2
M,1.78,77.9
F,1.7,81.1
M,1.63,69.9
M,1.64,70.5
F,1.68,64.9
M,1.88,64.7
M,1.72,58.7
M,1.85,94.4
M,1.67,60.6
M,1.69,68.0
F,1.6,95.9
F,1.61,62.9
F,1.47,61.7
F,1.62,35.0
F,1.72,79.9
M,1.93,166.7
M,1.9,105.3
M,1.83,90.1
M,1.75,65.6
M,1.78,84.3
F,1.69,64.6
F,1.48,51.2
M,1.86,77.7
M,1.76,83.3
M,1.84,68.1
M,1.76,85.7
M,1.74,87.9
F,1.45,86.7
M,1.87,74.1
F,1.43,43.3
M,1.68,58.1
F,1.43,27.1
F,1.65,54.2
M,1.71,69.6
M,1.78,75.1
F,1.68,79.2
F,1.53,58.7
M,1.74,80.3
F,1.69,67.7
M,1.81,131.9
F,1.7,64.8
F,1.53,46.3
M,1.79,63.0
F,1.63,75.5
M,1.64,66.1
M,1.83,134.2
F,1.52,58.6
M,1.59,63.8
F,1.67,63.9
M,1.83,137.0
M,1.76,69.6
F,1.51,48.5
M,1.73,80.7
F,1.53,43.9
M,1.8,70.2
M,1.7,62.8
F,1.64,115.9
M,1.74,73.0
M,1.83,94.5
F,1.62,76.6
F,1.58,69.3
M,1.65,105.3
F,1.76,88.3
M,1.78,70.2
F,1.71,60.8
M,1.86,78.4
M,1.62,67.9
F,1.68,58.6
F,1.75,135.0
M,1.57,67.9
M,1.79,89.4
M,1.66,69.4
F,1.59,49.2
M,1.82,141.0
F,1.7,72.5
M,1.8,61.9
M,1.81,68.8
M,1.88,79.6
M,1.76,63.8
M,1.85,113.9
M,1.78,59.2
M,1.69,73.1
F,1.63,71.8
F,1.64,70.2
M,1.62,75.9
M,1.82,92.0
F,1.58,71.8
F,1.67,62.2
M,1.88,91.2
F,1.42,40.2
M,1.74,100.0
F,1.49,47.7
F,1.7,39.7
F,1.75,68.3
F,1.58,55.7
M,1.76,74.3
M,1.83,71.2
M,1.7,79.3
F,1.75,76.7
M,1.63,105.0
F,1.78,64.5
F,1.65,55.8
M,1.75,90.3
M,1.68,74.5
M,1.48,56.3
F,1.58,93.9
M,1.79,90.3
M,1.74,60.2
M,1.58,60.2
F,1.68,74.7
F,1.59,72.4
M,1.86,64.7
M,1.86,71.2
M,1.85,93.3
M,1.9,85.1
M,1.87,147.4
F,1.72,74.4
M,1.77,94.8
F,1.69,67.2
M,1.53,56.4
F,1.58,59.0
M,1.84,63.8
M,1.83,113.9
F,1.66,123.0
M,1.61,49.8
M,1.81,76.9
F,1.52,47.7
F,1.54,99.4
M,1.76,47.7
F,1.56,57.1
F,1.68,58.7
F,1.83,69.9
F,1.58,63.0
M,1.79,70.9
M,1.73,114.9
F,1.8,140.7
F,1.58,83.2
M,1.73,60.2
F,1.65,70.6
M,1.83,81.3
M,1.89,100.7
M,1.74,64.9
F,1.73,123.1
M,1.61,73.3
F,1.76,75.2
M,1.65,52.1
F,1.53,43.9
F,1.68,67.3
F,1.67,57.1
M,1.83,90.6
F,1.66,55.9
M,1.75,64.1
F,1.63,66.8
F,1.73,63.6
F,1.59,62.2
F,1.56,43.4
M,1.83,84.3
M,2.05,112.8
F,1.62,51.0
F,1.59,59.7
M,1.8,95.9
F,1.5,42.3
M,1.68,56.7
M,1.59,57.8
M,1.75,83.5
F,1.78,63.8
M,1.65,80.6
F,1.63,61.3
F,1.79,62.1
M,1.58,72.9
F,1.57,104.1
F,1.6,57.3
F,1.67,73.3
F,1.59,104.8
F,1.62,93.5
M,1.67,55.3
F,1.5,55.5
M,1.89,75.1
M,1.65,37.7
M,1.74,64.6
F,1.65,79.6
F,1.61,51.4
F,1.63,61.5
M,1.79,117.0
F,1.65,67.4
F,1.57,70.5
F,1.73,63.4
F,1.55,52.8
M,1.8,121.1
M,1.79,138.2
F,1.63,75.5
F,1.51,52.8
F,1.66,53.6
F,1.64,62.3
F,1.49,64.4
M,1.77,75.0
F,1.49,57.1
M,1.58,90.8
F,1.69,82.2
M,1.7,61.1
M,1.83,71.6
M,1.71,59.2
M,1.89,104.0
F,1.65,52.1
F,1.58,52.8
M,1.66,68.0
M,1.72,60.9
F,1.53,67.3
F,1.54,45.4
F,1.7,66.6
F,1.61,51.5
F,1.59,74.4
M,1.72,70.6
M,1.87,68.6
M,1.66,59.5
F,1.6,55.3
M,1.85,68.1
M,1.68,63.4
M,1.45,89.9
F,1.59,63.9
M,1.53,46.3
F,1.61,108.1
M,1.9,66.8
F,1.63,71.0
M,1.53,46.4
F,1.68,81.6
F,1.47,43.1
F,1.58,48.1
M,1.82,73.1
M,1.69,79.7
M,1.75,67.2
M,1.73,80.6
M,1.95,110.7
F,1.75,58.9
M,1.42,49.3
F,1.61,70.2
F,1.64,55.7
M,1.57,47.5
M,1.71,77.5
F,1.58,47.3
F,1.72,81.9
M,1.58,47.0
F,1.68,68.3
M,1.73,56.2
F,1.68,105.4
M,1.8,71.6
F,1.66,110.0
M,1.78,75.0
F,1.7,63.0
M,1.83,91.7
F,1.66,62.7
F,1.71,62.8
F,1.51,62.3
F,1.62,45.0
M,1.59,69.7
F,1.75,58.7
F,1.74,117.4
F,1.54,55.4
F,1.64,66.2
M,1.95,109.6
M,1.77,99.2
F,1.64,54.6
F,1.57,48.1
F,1.68,66.8
F,1.66,74.4
M,1.62,77.6
F,1.59,57.2
F,1.73,65.0
F,1.72,68.9
M,1.87,70.4
M,1.94,87.6
F,1.6,52.6
F,1.7,65.4
F,1.71,104.6
F,1.7,84.6
F,1.67,76.0
F,1.73,80.0
M,1.83,80.9
M,1.83,53.2
M,1.76,72.8
M,1.76,62.6
M,1.79,112.6
F,1.71,81.6
F,1.8,66.6
M,1.76,68.5
M,1.51,48.0
F,1.75,81.1
M,1.7,61.4
F,1.58,67.5
M,1.83,69.1
F,1.42,59.3
M,1.89,79.7
M,1.96,81.4
M,1.8,65.9
M,1.74,64.0
M,1.71,57.0
F,1.78,116.4
M,1.73,63.9
F,1.78,65.5
F,1.51,79.0
M,1.85,100.6
M,1.84,90.8
F,1.52,64.1
F,1.7,78.8
M,1.63,53.5
M,1.82,62.1
F,1.64,35.6
F,1.47,63.8
F,1.7,80.0
M,1.66,72.9
M,1.73,88.9
F,1.51,46.0
M,1.82,81.4
F,1.66,44.4
M,1.73,61.6
F,1.48,54.8
M,1.86,101.3
F,1.64,51.3
F,1.55,59.1
F,1.64,58.4
F,1.47,79.6
F,1.58,53.9
F,1.61,59.0
F,1.46,41.2
F,1.52,46.8
M,1.78,60.7
F,1.75,119.5
F,1.64,63.0
M,1.75,67.7
F,1.59,64.7
F,1.81,111.1
F,1.71,65.1
F,1.56,84.0
M,1.71,87.3
M,1.74,80.5
F,1.48,94.6
F,1.77,65.6
M,1.76,68.9
F,1.64,60.3
F,1.6,113.3
M,1.75,85.2
F,1.49,41.6
F,1.52,48.9
M,1.68,78.6
F,1.54,46.0
F,1.51,65.6
F,1.67,82.0
F,1.68,66.6
M,1.69,115.1
M,1.73,88.5
M,1.82,71.7
M,1.73,79.5
F,1.67,58.9
M,1.79,63.0
M,1.73,83.7
F,1.72,58.7
M,1.79,73.7
F,1.69,75.1
F,1.78,82.1
F,1.8,72.6
M,1.72,71.2
M,1.81,75.6
F,1.6,51.9
F,1.58,56.5
F,1.66,69.7
M,1.74,64.5
F,1.49,53.1
M,1.84,101.2
M,1.7,82.7
F,1.76,80.9
F,1.75,76.0
F,1.68,54.5
F,1.58,100.9
M,1.75,89.7
M,1.75,104.6
F,1.78,60.0
M,1.69,79.0
M,1.65,72.0
F,1.66,96.4
M,1.77,74.0
F,1.46,39.9
M,1.7,62.4
M,1.65,86.0
F,1.62,50.3
F,1.63,70.4
F,1.58,72.4
M,1.79,63.5
F,1.65,99.7
M,1.83,94.6
M,1.84,150.1
M,1.85,70.2
F,1.69,108.3
F,1.93,94.3
M,1.76,75.4
F,1.57,96.4
M,1.89,80.9
F,1.85,66.8
F,1.81,66.9
M,1.87,98.2
M,1.94,111.8
M,1.64,70.1
F,1.59,65.5
M,1.84,96.6
M,1.58,52.5
M,1.9,81.5
M,1.77,80.3
M,1.62,58.6
F,1.52,55.4
F,1.6,67.7
M,1.81,61.2
F,1.58,87.9
F,1.57,69.2
F,1.52,62.4
M,1.8,61.8
M,1.48,44.3
F,1.51,61.6
F,1.68,69.0
M,1.75,76.9
F,1.47,41.6
F,1.59,72.0
M,1.75,74.2
F,1.67,63.0
F,1.52,55.1
M,1.7,61.0
F,1.69,84.5
M,1.69,76.9
F,1.63,59.2
M,1.78,110.9
F,1.66,56.9
F,1.6,89.2
M,1.76,66.9
F,1.53,68.4
M,1.66,76.4
F,1.71,81.8
M,1.69,107.8
F,1.73,58.1
M,1.75,64.5
M,1.58,48.1
M,1.96,85.3
M,1.75,103.5
F,1.66,60.7
M,1.71,73.5
M,1.75,88.0
M,1.69,105.4
F,1.59,50.6
M,1.69,72.9
M,1.69,86.2
F,1.59,51.3
F,1.69,95.5
F,1.49,46.2
F,1.59,51.1
F,1.72,62.6
M,1.53,61.4
M,1.87,99.3
M,1.77,69.2
F,1.47,91.8
F,1.61,54.1
M,1.58,47.9
F,1.6,53.3
M,1.53,59.9
F,1.77,85.8
F,1.8,60.4
F,1.46,49.2
F,1.52,66.3
M,1.63,70.3
F,1.72,59.7
F,1.61,63.6
M,1.92,88.9
M,1.66,52.7
F,1.61,75.0
F,1.66,59.7
F,1.63,85.4
M,1.84,89.3
M,1.72,59.0
M,1.84,91.5
M,1.57,72.3
M,1.56,56.2
F,1.6,52.8
F,1.57,63.1
M,1.71,35.7
F,1.56,64.2
M,1.87,81.9
M,1.75,64.6
M,1.59,67.7
F,1.56,64.8
M,1.67,55.6
F,1.75,69.4
M,1.66,75.1
F,1.56,70.4
F,1.63,115.2
M,1.67,76.2
F,1.57,67.6
F,1.63,75.5
M,1.77,90.4
M,1.84,67.2
M,1.73,67.7
F,1.62,54.0
F,1.58,61.0
M,1.66,72.8
M,1.84,78.7
M,1.89,73.6
M,1.71,86.3
M,1.73,59.6
M,1.76,58.3
M,1.95,127.3
M,1.84,66.3
M,1.79,74.1
F,1.5,58.3
F,1.61,59.8
F,1.75,88.1
F,1.61,63.4
F,1.74,56.4
F,1.58,52.5
F,1.56,48.2
F,1.5,59.0
F,1.79,79.1
M,1.72,77.4
F,1.57,53.4
F,1.8,80.2
M,1.75,68.3
M,1.67,57.7
F,1.74,67.2
M,1.71,72.2
F,1.56,67.9
M,1.62,78.4
M,1.77,89.8
F,1.52,72.8
M,1.82,82.2
M,1.66,77.4
F,1.57,70.6
M,1.67,75.7
M,1.66,63.0
F,1.75,91.2
F,1.58,66.5
F,1.68,52.5
F,1.53,54.4
F,1.73,83.2
F,1.55,59.5
M,1.7,80.5
F,1.75,58.6
M,1.69,56.7
M,1.8,62.8
M,1.82,73.1
M,1.72,73.6
F,1.59,68.3
F,1.72,75.5
M,1.66,76.1
F,1.56,66.8
F,1.44,52.2
F,1.58,61.4
F,1.73,88.5
F,1.51,89.0
F,1.63,62.8
M,1.79,80.6
M,2.01,119.8
F,1.53,45.0
M,1.84,65.2
M,1.83,77.2
F,1.72,57.0
F,1.64,64.1
M,1.84,73.7
F,1.51,50.1
F,1.35,43.0
M,1.69,119.1
F,1.59,60.5
F,1.81,89.6
M,1.75,89.8
M,1.93,91.0
M,1.81,80.2
M,1.58,68.5
M,1.72,84.4
M,1.91,144.3
F,1.52,64.5
M,1.69,77.3
F,1.71,78.6
F,1.59,59.1
M,2.0,79.7
M,1.81,73.5
F,1.8,64.4
M,1.72,41.8
F,1.66,65.4
F,1.53,55.2
F,1.58,65.1
M,1.57,106.0
M,1.9,97.0
F,1.56,54.3
M,1.77,71.5
F,1.53,36.5
F,1.63,62.5
M,1.66,71.1
M,1.73,73.4
F,1.63,59.7
F,1.45,61.6
M,1.72,56.9
F,1.68,77.8
F,1.67,77.4
M,1.71,65.7
M,1.59,66.4
F,1.71,76.2
M,1.81,72.7
F,1.61,109.2
F,1.65,60.0
F,1.55,67.5
F,1.57,34.2
M,1.83,79.3
M,1.88,142.4
F,1.75,85.9
F,1.58,62.5
F,1.5,57.6
F,1.72,57.6
F,1.56,64.1
M,1.75,116.6
M,1.71,64.9
F,1.64,57.8
F,1.53,56.6
M,1.79,116.9
F,1.76,62.9
F,1.83,72.5
F,1.76,94.9
M,1.67,63.8
F,1.45,92.1
F,1.61,49.9
M,1.93,73.7
M,1.83,85.8
F,1.71,75.2
F,1.5,44.7
M,1.66,54.7
F,1.69,77.3
F,1.73,86.8
F,1.59,66.7
M,1.73,68.1
M,1.82,100.3
F,1.43,29.4
M,1.87,82.8
M,1.71,113.2
M,1.82,91.1
F,1.74,71.5
M,1.75,75.1
M,1.69,74.6
M,1.76,91.7
F,1.64,51.2
F,1.6,63.7
M,1.81,97.1
M,1.66,55.9
F,1.61,57.9
F,1.59,55.9
F,1.51,43.9
M,1.78,64.9
F,1.5,59.1
F,1.81,63.7
F,1.74,64.4
M,1.67,73.6
F,1.62,62.2
M,1.71,66.4
F,1.64,60.0
M,1.77,110.5
F,1.5,48.8
M,2.11,105.5
F,1.46,61.4
F,1.79,70.9
F,1.5,53.3
M,1.71,63.0
F,1.38,39.6
M,2.0,88.3
M,1.6,47.6
M,1.72,69.1
F,1.47,57.7
F,1.88,65.5
F,1.57,63.7
M,1.65,104.2
M,1.85,149.9
M,1.86,73.2
M,1.81,70.7
F,1.6,56.5
F,1.52,53.5
F,1.74,58.8
F,1.74,85.6
M,1.8,86.1
F,1.65,55.9
F,1.54,60.8
F,1.61,56.5
M,1.68,60.3
M,1.63,52.5
F,1.67,67.7
M,1.76,70.7
F,1.57,55.8
M,1.79,109.3
M,1.84,69.1
M,1.68,66.0
M,1.71,63.4
F,1.53,66.9
F,1.56,80.9
F,1.73,71.2
M,1.7,71.6
F,1.72,76.0
F,1.67,103.9
F,1.83,63.0
F,1.43,44.4
F,1.57,72.7
F,1.6,54.0
M,1.73,77.9
M,1.62,64.2
M,1.81,92.5
F,1.73,41.1
M,1.77,62.6
M,1.75,71.3
F,1.63,85.8
F,1.76,84.8
F,1.41,55.4
F,1.52,102.3
F,1.77,88.8
M,1.76,65.0
F,1.59,107.6
M,1.54,44.8
F,1.75,122.7
M,1.9,124.4
F,1.61,50.3
M,1.58,48.3
M,1.78,138.5
M,1.9,152.0
F,1.6,108.4
F,1.68,83.8
M,1.91,71.2
F,1.44,56.0
M,1.77,84.6
M,1.69,67.0
M,1.69,56.0
F,1.47,49.9
F,1.5,51.8
F,1.76,82.0
M,1.79,81.4
F,1.57,47.2
F,1.52,48.6
F,1.7,54.3
M,1.8,49.8
F,1.67,81.7
M,1.69,64.4
M,1.73,76.1
F,1.4,44.3
M,1.88,85.5
F,1.54,46.7
F,1.81,92.5
M,1.79,70.7
F,1.61,76.8
F,1.65,58.0
F,1.66,96.6
M,1.68,68.4
M,1.81,86.0
M,1.76,90.1
F,1.6,53.5
M,1.69,73.1
M,1.86,67.9
M,1.78,60.8
M,1.78,83.6
M,1.97,72.7
F,1.61,54.6
M,1.9,72.4
F,1.68,68.2
M,1.69,82.8
M,1.76,74.1
M,1.8,75.7
F,1.46,94.1
M,1.71,55.1
F,1.8,121.4
M,1.74,64.5
F,1.54,46.4
M,1.7,112.8
M,1.84,134.2
M,1.75,100.3
F,1.56,57.4
F,1.8,82.3
F,1.7,82.3
M,1.87,68.2
F,1.84,96.0
F,1.62,60.9
M,1.65,81.1
F,1.6,46.2
M,1.72,56.8
M,1.79,94.8
M,1.67,66.6
M,1.86,79.0
M,1.87,93.0
M,1.9,93.7
F,1.6,66.7
M,1.9,69.7
F,1.57,52.0
F,1.6,64.5
M,1.79,54.1
F,1.61,63.0
F,1.55,58.0
M,1.8,85.8
F,1.62,111.0
F,1.65,104.7
M,1.72,79.9
M,1.81,76.8
M,1.92,70.5
M,1.95,83.1
F,1.76,77.1
M,1.72,99.8
M,1.65,51.9
M,1.77,67.1
F,1.38,43.7
F,1.71,56.5
M,1.88,67.2
M,1.76,91.3
M,1.64,55.4
F,1.68,61.7
M,1.7,54.1
M,1.68,61.6
F,1.65,58.6
F,1.6,52.8
M,1.78,78.1
M,1.81,77.3
M,1.79,87.1
F,1.68,55.3
M,1.76,67.8
M,1.71,67.8
F,1.52,68.8
M,1.9,143.0
F,1.57,58.4
M,1.67,54.7
M,1.76,74.0
M,1.7,65.6
M,1.64,103.2
F,1.74,82.3
F,1.43,70.6
M,1.85,148.7
M,1.67,77.5
F,1.73,71.5
M,1.97,85.7
M,1.83,95.4
F,1.72,119.5
F,1.47,45.8
F,1.72,55.0
F,1.69,118.3
M,1.58,52.7
F,1.72,71.1
M,1.81,134.7
M,1.65,65.6
F,1.72,66.0
F,1.64,68.1
M,1.69,57.6
M,1.9,71.7
M,1.74,61.7
F,1.74,66.3
F,1.59,53.2
M,1.69,65.1
M,1.76,60.2
F,1.6,45.2
F,1.7,59.3
F,1.54,52.6
F,1.6,72.7
F,1.66,57.2
F,1.43,89.4
F,1.61,57.3
F,1.77,69.9
M,1.82,88.0
M,1.68,77.4
M,1.74,65.1
F,1.79,63.6
F,1.65,53.8
F,1.38,60.5
F,1.68,38.4
F,1.53,88.9
F,1.7,90.2
F,1.76,74.1
F,1.68,62.6
M,1.6,52.0
M,1.89,104.2
M,1.61,48.3
F,1.61,51.3
F,1.6,107.1
F,1.62,54.9
F,1.79,60.9
F,1.58,46.9
M,1.81,93.2
F,1.46,46.0
F,1.49,43.0
F,1.77,87.1
M,1.58,54.2
F,1.64,81.8
M,1.69,72.3
M,1.72,70.9
F,1.53,68.2
M,1.82,88.3
M,1.68,75.0
M,1.76,70.1
M,1.75,57.2
M,1.89,105.2
F,1.65,60.2
M,1.85,71.1
F,1.44,61.3
M,1.67,61.6
M,1.72,70.2
F,1.54,45.5
F,1.74,127.2
F,1.8,113.9
M,1.71,124.9
F,1.75,79.6
M,1.79,73.2
M,1.69,83.3
M,1.92,86.0
M,1.68,70.2
M,1.77,67.2
M,1.8,78.3
M,1.87,94.7
F,1.68,82.9
M,1.84,80.6
F,1.55,56.1
F,1.73,69.2
F,1.51,54.4
F,1.63,72.1
M,1.75,58.9
F,1.81,61.7
M,1.62,52.0
F,1.62,64.8
M,1.75,67.0
F,1.74,61.0
M,1.62,56.3
M,1.7,57.8
M,1.84,81.4
M,1.7,70.5
F,1.65,52.9
M,1.62,96.7
M,1.72,56.8
F,1.72,87.2
M,1.71,57.8
F,1.68,69.0
M,1.58,59.2
M,1.62,49.1
M,1.73,64.2
M,1.62,63.5
M,1.76,70.7
M,1.87,90.7
F,1.8,113.0
M,1.89,69.2
M,1.66,55.9
M,1.95,89.7
M,1.77,78.6
F,1.46,49.5
F,1.65,50.7
F,1.59,110.5
F,1.49,57.4
F,1.64,68.6
M,1.63,55.0
M,1.8,86.2
M,1.65,55.4
F,1.58,59.5
M,1.83,68.9
M,1.61,64.2
M,1.75,89.8
F,1.65,66.5
M,1.66,71.1
M,1.81,80.7
F,1.59,81.8
M,1.81,83.0
F,1.75,76.1
F,1.64,60.5
M,1.89,83.9
F,1.47,51.6
M,1.77,59.9
M,1.78,65.7
M,1.91,97.6
F,1.75,47.7
F,1.71,65.8
M,1.62,58.7
M,1.76,68.0
M,1.93,105.4
F,1.7,82.7
F,1.75,125.6
M,1.68,66.8
M,1.76,76.7
F,1.54,63.4
F,1.85,68.0
M,1.76,60.2
M,1.84,85.3
M,1.68,62.6
M,1.78,71.0
M,1.74,83.3
M,1.8,79.1
M,1.78,69.0
F,1.53,50.0
M,1.84,98.3
F,1.66,66.0
F,1.48,64.4
F,1.84,82.3
M,1.72,70.8
M,1.7,98.2
F,1.62,71.4
M,1.73,114.8
F,1.75,90.7
M,1.68,70.0
M,1.79,59.6
M,1.63,77.1
M,1.8,63.8
M,1.73,72.6
M,1.79,64.8
F,1.9,82.2
M,1.95,72.6
F,1.85,134.9
M,1.68,54.8
F,1.76,71.0
F,1.47,51.5
F,1.58,50.2
F,1.81,90.5
M,1.56,63.1
F,1.74,76.6
M,1.68,77.7
M,1.65,99.5
F,1.81,65.9
M,1.7,65.8
F,1.68,62.2
F,1.57,52.4
M,1.85,72.4
M,1.62,58.2
F,1.77,84.0
F,1.65,71.6
F,1.69,71.5
M,1.67,121.4
M,1.77,85.8
F,1.33,44.8
M,1.96,85.4
F,1.42,41.4
F,1.63,50.4
M,1.73,78.5
M,1.9,72.7
M,1.68,65.5
F,1.77,69.7
F,1.61,72.5
M,1.83,100.9
M,1.73,61.7
F,1.54,63.3
M,1.8,87.1
F,1.61,32.0
F,1.66,47.6
F,1.54,70.7
M,1.73,48.4
F,1.69,60.2
M,1.65,61.0
M,1.85,135.2
M,1.72,73.3
F,1.52,55.9
F,1.39,40.2
F,1.54,56.0
F,1.58,63.9
F,1.65,57.9
F,1.71,75.5
M,1.76,61.7
F,1.66,69.8
M,1.59,66.2
F,1.53,72.4
F,1.65,63.3
F,1.58,52.9
M,1.74,74.0
M,1.6,72.9
F,1.7,65.8
F,1.67,65.7
F,1.5,66.7
M,1.66,51.9
M,1.74,74.3
F,1.69,82.9
M,1.77,73.0
F,1.72,75.8
F,1.62,51.6
M,1.75,101.5
F,1.58,68.4
F,1.64,116.0
F,1.67,66.5
M,1.65,69.2
F,1.63,67.8
M,1.66,59.0
M,1.71,75.4
F,1.46,54.0
M,1.89,88.8
M,1.67,81.2
M,1.63,78.2
F,1.58,100.3
F,1.64,61.5
F,1.36,45.1
F,1.52,48.1
M,1.87,66.6
F,1.66,53.4
F,1.84,81.2
F,1.57,59.8
M,1.71,81.2
F,1.57,56.3
M,1.78,86.0
M,1.99,81.9
F,1.63,76.4
F,1.73,118.5
M,1.67,56.2
M,1.9,137.4
M,1.81,78.7
F,1.56,61.2
M,1.8,145.3
F,1.7,73.8
F,1.52,40.6
F,1.54,57.6
M,1.66,78.8
M,1.82,77.5
F,1.58,86.3
F,1.6,46.9
F,1.61,66.7
F,1.87,119.5
F,1.57,67.0
F,1.61,68.7
F,1.58,34.0
M,1.92,131.2
F,1.64,60.6
M,1.69,84.8
M,1.76,91.8
M,1.84,120.8
M,1.68,121.9
M,1.72,85.0
F,1.7,61.2
F,1.58,82.0
F,1.6,55.4
F,1.51,51.2
M,1.71,71.9
M,1.92,108.0
M,1.78,89.3
M,1.84,108.3
F,1.81,73.1
M,1.77,78.0
F,1.71,74.8
M,1.7,81.1
M,1.9,69.3
F,1.52,77.5
F,1.78,88.0
M,1.75,66.1
F,1.65,65.7
F,1.64,74.4
M,1.73,58.8
F,1.75,76.2
F,1.63,51.4
M,1.88,86.1
F,1.55,67.7
