sex,height,weight
M,1.91,105.9
M,1.9,87.2
M,1.54,58.9
M,1.77,70.2
M,1.75,86.7
M,1.78,92.1
M,1.84,95.2
M,1.8,65.5
M,1.68,63.9
F,1.6,64.2
F,1.93,77.6
F,1.67,82.0
F,1.72,78.6
M,1.69,72.6
F,1.58,66.6
F,1.57,62.8
M,1.81,78.8
F,1.63,52.0
M,1.65,93.3
M,1.81,72.3
M,1.78,75.4
F,1.5,49.5
M,1.91,72.2
F,1.65,74.0
M,1.65,60.5
M,1.72,61.5
F,1.46,83.2
F,1.51,46.3
M,1.63,69.6
F,1.6,70.4
M,1.68,75.4
M,1.89,112.3
M,1.8,63.5
F,1.7,65.2
F,1.62,49.0
F,1.54,52.7
M,1.84,81.7
M,1.76,63.4
F,1.74,56.9
F,1.82,74.0
M,1.85,88.3
M,1.82,84.1
M,1.92,100.9
F,1.8,127.8
M,1.82,91.8
M,1.64,79.0
M,1.79,105.3
M,1.81,87.3
F,1.54,70.7
M,1.92,97.8
F,1.7,58.2
F,1.65,83.2
M,1.62,64.9
M,1.56,70.1
F,1.48,47.1
M,1.67,87.5
M,1.86,91.1
F,1.63,90.5
M,1.63,52.7
M,1.85,79.8
F,1.68,68.0
F,1.74,99.7
M,1.68,56.7
F,1.39,49.5
F,1.58,89.4
M,1.76,121.6
M,1.76,88.7
M,1.89,100.9
F,1.54,68.2
F,1.61,50.5
M,1.78,75.2
M,1.83,74.0
M,1.91,107.6
M,1.63,52.0
F,1.6,100.1
F,1.67,54.8
F,1.68,76.5
M,1.8,82.7
F,1.76,60.0
M,1.9,87.7
F,1.57,52.3
F,1.6,88.8
F,1.65,62.5
F,1.71,61.4
F,1.71,87.1
M,1.71,58.7
F,1.71,86.6
F,1.69,78.3
M,1.83,90.3
M,1.8,84.5
F,1.59,63.3
F,1.64,65.5
M,1.85,96.1
M,1.66,79.2
F,1.39,43.1
F,1.64,72.8
F,1.67,86.1
M,1.65,80.7
F,1.61,62.8
M,1.68,52.2
F,1.51,56.3
M,1.83,76.8
M,1.86,85.9
F,1.67,69.8
F,1.45,51.0
M,1.66,82.2
M,1.86,132.7
M,1.68,53.0
M,1.9,98.8
F,1.55,55.3
F,1.59,62.4
F,1.62,71.0
F,1.43,34.2
M,2.04,79.2
M,1.69,112.4
M,1.66,69.8
F,1.53,60.2
M,1.5,52.0
M,1.86,93.3
F,1.51,48.7
M,1.8,88.3
F,1.5,43.9
F,1.55,93.5
M,1.69,72.4
M,1.75,81.7
M,1.9,117.6
M,1.65,76.0
F,1.75,115.5
M,1.66,57.2
F,1.52,48.2
M,1.72,78.0
F,1.73,77.8
M,1.94,87.2
F,1.57,75.1
M,1.74,74.7
F,1.53,61.1
F,1.55,71.4
F,1.55,41.9
F,1.68,111.0
M,1.69,84.1
M,1.82,89.8
M,1.71,65.3
F,1.71,66.3
F,1.69,73.0
F,1.49,51.0
F,1.62,89.6
M,1.68,74.4
F,1.57,71.5
F,1.74,81.1
M,1.71,60.1
M,1.78,72.3
M,1.68,62.8
M,1.73,84.3
M,1.74,87.4
M,1.86,68.6
F,1.6,54.7
M,1.83,66.4
M,1.73,61.3
M,1.56,56.7
F,1.7,85.7
F,1.48,43.6
M,1.79,75.5
M,1.74,80.3
F,1.7,63.5
F,1.76,91.3
F,1.59,68.8
F,1.81,71.4
M,1.88,98.3
F,1.76,72.1
F,1.69,55.2
F,1.57,66.8
M,1.78,66.0
F,1.54,59.4
M,1.74,72.5
F,1.5,47.9
F,1.66,48.1
F,1.5,43.0
F,1.51,38.3
M,1.79,71.9
M,1.73,88.2
M,1.88,89.1
M,1.68,49.3
F,1.62,55.0
M,1.67,52.1
M,1.73,58.4
M,1.84,89.6
F,1.55,49.5
F,1.64,55.5
M,1.66,63.1
F,1.6,75.0
M,1.68,78.2
M,1.68,60.9
M,1.69,75.7
F,1.77,57.1
F,1.68,62.3
M,1.71,79.7
F,1.7,106.6
F,1.67,94.0
M,1.84,123.0
F,1.67,74.6
F,1.63,65.1
F,1.76,83.8
M,1.76,86.3
M,1.73,72.7
F,1.66,65.7
M,1.75,85.2
F,1.57,94.1
F,1.74,85.1
M,1.79,119.5
M,1.82,128.9
M,1.84,69.9
F,1.53,55.6
M,1.7,65.2
M,1.7,69.1
F,1.54,60.5
M,1.65,65.5
M,1.74,90.4
M,1.68,79.5
M,1.73,69.8
F,1.53,45.5
M,1.73,96.5
M,1.92,84.2
M,1.88,94.2
M,1.7,61.6
M,1.88,100.9
F,1.56,71.9
M,1.83,103.2
F,1.74,66.9
M,1.83,95.0
F,1.77,66.6
M,1.76,67.7
M,1.64,58.2
F,1.77,88.0
F,1.55,63.8
F,1.56,66.8
M,1.69,58.9
M,1.85,90.8
F,1.57,62.5
M,1.72,72.0
M,1.67,76.4
M,1.59,67.1
M,1.71,57.9
F,1.59,54.0
F,1.58,58.9
M,1.57,48.6
M,1.62,64.1
F,1.49,48.6
F,1.62,51.3
F,1.59,71.2
F,1.47,56.3
F,1.66,64.5
M,1.82,65.8
F,1.52,53.8
F,1.64,60.5
M,1.78,60.1
M,1.85,70.6
M,1.77,74.2
F,1.52,71.3
F,1.78,121.2
M,2.01,107.7
F,1.48,42.6
F,1.81,63.6
M,1.81,70.4
M,1.89,137.3
M,1.87,72.6
M,1.71,83.7
F,1.61,75.4
F,1.48,72.7
F,1.43,40.8
F,1.46,65.9
F,1.74,80.7
F,1.44,67.3
M,1.88,101.1
F,1.68,56.9
F,1.71,62.5
F,1.56,80.3
F,1.59,61.4
M,1.79,85.4
M,1.64,85.1
M,1.93,79.0
M,1.9,76.6
M,1.84,80.8
F,1.56,48.8
M,1.7,93.6
M,1.96,103.2
F,1.72,71.8
F,1.76,58.3
F,1.64,67.4
F,1.54,66.9
M,1.77,64.2
M,1.55,46.4
M,1.74,82.7
M,1.85,64.8
M,1.64,64.9
F,1.83,92.8
F,1.55,57.8
M,1.73,70.2
F,1.51,52.9
M,1.8,91.8
F,1.56,58.2
M,1.83,94.6
F,1.69,83.6
F,1.61,92.7
F,1.7,82.5
M,1.86,68.4
F,1.63,62.8
F,1.69,92.0
M,1.67,63.1
M,1.64,62.3
M,1.87,75.7
F,1.74,58.6
F,1.53,54.2
F,1.68,74.1
F,1.55,59.3
M,1.65,87.7
F,1.62,61.1
F,1.71,79.3
F,1.78,61.0
F,1.81,56.4
F,1.76,74.5
F,1.87,106.3
F,1.88,69.1
M,1.66,54.6
M,1.71,67.2
M,1.72,76.1
F,1.69,61.7
M,1.88,69.1
F,1.63,68.8
F,1.59,67.3
M,1.82,83.8
F,1.39,46.1
M,1.77,71.5
F,1.65,69.4
M,1.82,94.3
F,1.63,70.3
F,1.57,48.7
F,1.66,71.4
M,1.81,65.7
F,1.77,80.5
M,1.71,81.2
F,1.5,70.4
F,1.66,93.6
M,1.7,66.2
M,1.75,65.4
F,1.61,57.6
F,1.78,86.7
M,1.77,71.7
F,1.59,64.0
M,1.94,101.2
F,1.66,72.5
M,1.62,53.3
F,1.54,54.8
M,1.67,57.6
F,1.51,51.6
M,1.95,71.7
M,1.55,54.3
M,1.84,70.2
F,1.63,64.5
M,1.85,99.5
F,1.65,61.1
M,1.7,72.9
F,1.78,87.9
F,1.53,54.1
M,1.88,77.7
M,1.7,83.5
F,1.69,64.2
M,1.78,70.4
M,1.93,76.1
M,1.69,79.8
M,1.69,59.5
F,1.61,50.9
F,1.55,49.5
M,1.82,64.6
F,1.61,62.2
M,1.75,72.5
M,1.76,74.4
M,1.65,70.1
M,1.89,88.9
F,1.64,78.1
F,1.57,61.9
M,1.76,50.2
M,1.76,87.6
M,1.85,101.1
M,1.9,122.2
F,1.77,71.9
F,1.52,60.7
M,1.87,95.1
F,1.68,58.2
F,1.55,63.4
F,1.64,51.1
F,1.65,59.4
M,1.55,39.2
F,1.65,79.0
F,1.52,51.8
M,1.73,60.0
M,1.81,94.9
M,1.76,69.6
M,1.69,78.9
M,1.76,62.2
F,1.76,62.1
M,1.84,76.3
F,1.58,64.2
M,1.57,72.0
M,1.85,96.7
M,1.72,58.2
M,1.72,71.2
F,1.42,43.1
F,1.74,55.3
M,1.73,80.2
M,1.86,84.3
F,1.47,64.2
F,1.62,48.8
M,1.78,70.3
M,1.68,70.1
M,1.67,53.8
F,1.54,41.6
F,1.52,57.5
M,1.83,72.6
M,1.89,82.2
M,1.75,86.7
F,1.6,58.8
F,1.78,92.5
F,1.74,69.0
M,1.82,95.8
M,1.75,59.4
M,1.64,77.2
F,1.49,53.9
F,1.68,96.9
M,1.67,54.0
F,1.62,48.9
M,1.78,69.6
M,1.71,57.2
M,1.58,46.7
M,1.78,53.9
F,1.6,53.9
M,1.72,69.5
F,1.64,49.8
F,1.64,63.7
M,1.7,65.0
M,1.89,91.4
M,1.78,90.2
F,1.52,61.1
F,1.75,110.2
M,1.72,62.1
F,1.71,73.9
M,1.75,88.2
M,1.72,93.5
M,1.5,46.8
M,1.77,64.2
F,1.74,74.5
M,1.84,100.9
M,1.75,89.3
F,1.64,53.0
M,1.7,65.9
M,1.56,70.3
F,1.64,79.6
F,1.78,66.6
M,1.7,54.8
F,1.61,98.7
F,1.49,76.4
F,1.59,67.2
M,1.89,89.8
F,1.58,72.1
F,1.78,88.6
F,1.58,96.9
F,1.68,77.7
F,1.48,46.3
F,1.69,74.1
F,1.67,77.8
M,1.72,78.3
F,1.51,60.0
M,1.97,94.6
F,1.58,54.6
F,1.66,60.1
F,1.72,115.1
M,1.66,68.3
F,1.65,43.9
F,1.73,60.2
F,1.55,93.9
F,1.56,54.0
M,1.74,70.4
F,1.59,48.1
F,1.81,70.8
F,1.52,43.4
F,1.73,68.7
M,1.87,64.9
F,1.73,69.4
F,1.74,85.3
M,1.7,82.8
F,1.67,52.4
F,1.71,69.5
M,1.71,66.9
F,1.5,73.0
F,1.58,62.7
M,1.73,79.6
F,1.62,59.6
M,1.85,58.3
M,1.71,84.2
F,1.67,64.9
M,1.76,89.8
M,1.89,83.7
M,1.9,80.8
M,1.81,88.7
F,1.76,63.6
F,1.61,75.7
F,1.64,61.0
M,1.84,77.7
F,1.69,75.8
F,1.74,75.7
F,1.76,75.8
F,1.52,63.2
M,1.8,67.0
M,1.76,78.6
F,1.55,56.2
M,1.78,73.8
F,1.67,63.6
F,1.52,43.9
F,1.78,82.3
M,1.87,70.5
F,1.53,38.5
F,1.56,52.7
M,1.6,77.2
M,1.77,89.0
M,1.81,75.2
M,1.61,72.7
M,1.65,71.7
F,1.48,62.9
M,1.63,89.8
F,1.64,64.0
F,1.78,83.6
F,1.62,91.2
F,1.74,78.5
M,1.7,71.5
M,1.66,71.9
F,1.65,71.9
M,1.63,62.3
F,1.57,68.9
M,1.68,71.1
F,1.61,61.2
F,1.62,57.4
F,1.62,57.7
M,1.71,76.1
M,1.68,65.2
M,1.99,130.0
F,1.61,47.1
M,1.83,61.9
M,1.7,61.8
F,1.72,91.3
F,1.77,69.4
M,1.72,76.2
M,1.84,93.6
M,1.68,58.4
M,1.71,64.0
M,1.83,94.3
M,1.75,60.2
M,1.78,67.1
M,1.66,57.2
F,1.63,77.7
F,1.67,74.5
F,1.61,55.1
M,1.82,76.2
M,1.7,65.4
F,1.84,57.3
M,1.57,47.5
M,1.82,76.0
F,1.51,67.1
M,1.79,88.4
F,1.63,86.1
M,1.86,75.7
F,1.6,53.1
F,1.67,60.2
M,1.62,67.5
F,1.67,55.0
F,1.53,56.5
M,1.83,91.6
M,1.88,86.0
M,1.81,111.8
F,1.78,64.0
F,1.7,70.2
M,1.91,76.4
F,1.57,57.0
M,1.68,73.4
M,1.66,64.6
M,1.64,75.1
M,1.73,66.3
F,1.63,64.0
F,1.57,48.0
F,1.62,96.6
F,1.65,74.4
M,1.78,71.6
M,1.9,104.5
M,1.71,68.2
F,1.61,53.4
M,1.89,72.5
F,1.7,111.5
F,1.65,78.2
M,1.86,95.0
F,1.54,61.6
F,1.51,65.2
M,1.89,59.3
M,1.87,94.2
F,1.48,38.0
F,1.65,52.8
M,1.76,55.8
F,1.64,62.9
F,1.51,46.9
M,1.95,82.8
M,1.74,68.1
M,1.84,65.7
F,1.66,74.8
F,1.66,64.0
F,1.59,59.7
F,1.83,65.2
M,1.63,54.4
M,1.94,88.7
F,1.62,62.1
F,1.64,95.9
F,1.53,44.7
M,1.67,67.4
F,1.63,54.4
F,1.65,51.6
F,1.64,59.5
F,1.6,100.1
M,1.71,58.4
F,1.58,51.5
M,1.61,64.0
F,1.69,73.3
F,1.82,63.2
F,1.64,51.2
M,1.68,63.8
F,1.59,56.2
F,1.65,69.4
F,1.47,61.3
M,1.84,63.8
F,1.75,63.4
F,1.8,93.9
M,1.84,77.7
F,1.52,59.8
F,1.62,71.1
F,1.58,67.7
M,1.83,119.4
M,1.82,80.7
M,1.98,92.6
F,1.58,53.4
M,1.69,78.7
M,1.82,75.6
M,1.7,48.0
M,1.7,73.7
F,1.68,57.2
F,1.74,78.9
F,1.69,74.5
M,1.57,64.7
F,1.56,66.6
M,1.84,99.8
M,1.7,67.2
M,1.79,80.7
M,1.82,62.1
M,1.75,66.5
F,1.58,76.3
F,1.76,59.0
M,1.97,85.9
F,1.52,75.4
M,1.81,95.2
M,1.74,81.1
M,1.73,86.1
M,1.85,131.4
F,1.53,77.6
M,1.66,69.4
M,1.79,95.1
M,1.85,94.8
M,1.59,70.2
M,1.73,84.5
M,1.79,70.0
F,1.78,73.2
M,1.89,90.1
F,1.62,67.3
F,1.45,40.8
F,1.47,49.3
F,1.9,78.8
F,1.55,49.5
M,1.81,83.2
M,1.68,83.0
F,1.66,58.0
M,1.7,75.3
M,1.85,65.6
M,1.9,74.6
M,1.7,88.7
F,1.64,69.1
M,1.79,65.8
M,1.71,62.7
M,1.81,94.3
F,1.63,74.8
F,1.62,53.2
F,1.7,54.7
F,1.68,65.5
M,1.85,100.0
F,1.72,93.9
M,1.91,102.2
M,1.96,112.6
F,1.71,67.7
F,1.48,63.4
F,1.57,56.0
F,1.59,61.1
M,1.55,49.4
M,1.68,52.3
M,1.77,51.3
M,1.71,74.6
M,1.76,74.2
F,1.79,71.7
M,1.59,57.4
F,1.67,65.0
F,1.64,76.8
F,1.65,102.5
M,1.6,62.9
M,1.91,75.4
M,1.8,89.5
F,1.69,90.3
F,1.85,93.9
F,1.67,63.0
M,1.9,94.9
F,1.57,61.1
F,1.77,90.9
M,1.71,57.7
F,1.57,92.3
F,1.6,72.4
F,1.65,57.7
F,1.68,54.6
M,1.79,75.3
F,1.65,49.9
M,1.81,90.6
M,1.63,63.3
M,1.67,74.0
M,1.79,74.6
F,1.6,43.9
M,1.63,43.6
M,1.51,75.0
F,1.75,80.6
F,1.49,64.9
M,1.57,62.5
M,1.76,90.0
F,1.63,70.0
M,1.74,90.9
M,1.82,97.0
F,1.56,59.5
M,1.74,66.5
M,1.74,71.8
F,1.66,70.1
F,1.6,100.8
M,1.94,75.1
M,1.61,76.5
F,1.63,95.4
M,1.72,90.9
M,1.77,73.8
M,1.8,91.8
F,1.68,52.6
F,1.72,73.5
M,1.96,114.5
F,1.84,95.2
M,1.68,99.6
F,1.6,58.0
F,1.39,52.2
M,1.75,85.6
M,1.99,80.6
M,1.88,66.7
F,1.55,71.4
M,1.86,95.9
M,1.79,108.7
M,1.69,57.2
F,1.59,67.3
F,1.73,86.2
F,1.7,62.0
F,1.83,76.5
F,1.67,48.4
M,1.62,70.4
M,1.67,73.6
M,1.67,55.7
M,1.77,111.7
F,1.72,56.4
F,1.6,72.1
M,1.8,94.2
F,1.78,86.6
F,1.65,71.9
F,1.92,139.8
F,1.47,64.2
F,1.72,59.0
F,1.57,70.1
M,1.59,64.3
M,1.72,85.6
M,1.7,80.4
F,1.67,73.8
F,1.66,81.3
F,1.55,52.8
M,1.69,72.1
M,1.71,59.8
M,1.74,73.1
M,1.74,69.8
F,1.46,35.0
F,1.48,57.2
F,1.62,57.3
F,1.61,54.0
F,1.79,91.5
F,1.73,70.9
F,1.66,52.8
M,1.73,83.4
F,1.54,84.7
M,1.72,98.8
M,1.84,93.4
M,1.78,51.6
F,1.67,55.3
F,1.71,80.0
F,1.61,55.4
F,1.58,49.8
F,1.69,72.6
F,1.61,55.5
M,1.68,75.7
F,1.65,89.2
F,1.58,62.9
F,1.44,61.5
F,1.49,46.1
M,1.72,54.9
F,1.72,57.3
M,1.7,86.7
M,1.71,59.7
M,1.79,95.8
F,1.7,85.9
M,1.76,118.7
M,1.89,95.9
F,1.36,34.8
M,1.62,58.2
M,1.66,79.9
M,1.84,66.4
F,1.69,56.2
M,1.74,67.9
M,1.79,85.9
F,1.6,55.9
M,1.55,42.7
M,1.69,53.5
F,1.65,80.9
F,1.65,77.5
M,1.73,67.9
F,1.51,53.5
F,1.58,74.6
M,1.77,70.4
F,1.71,54.9
F,1.69,76.6
M,1.77,104.8
M,1.83,99.6
M,1.72,59.5
M,1.6,69.3
M,1.64,76.0
F,1.71,87.1
F,1.68,60.4
M,1.6,96.6
F,1.73,89.1
F,1.53,67.1
F,1.7,79.1
F,1.67,60.4
F,1.68,69.1
M,1.85,87.0
M,1.72,81.4
F,1.55,80.9
F,1.76,59.5
F,1.48,52.4
F,1.7,77.2
F,1.64,91.3
F,1.65,59.5
M,1.75,86.4
M,1.78,65.2
F,1.55,49.9
M,1.74,89.1
M,1.85,70.0
M,1.93,105.3
M,1.85,84.6
M,2.02,116.1
M,1.62,51.1
M,1.64,66.8
F,1.74,88.1
M,1.67,94.4
M,1.67,81.0
F,1.69,63.0
F,1.67,58.0
F,1.66,63.3
F,1.61,49.8
M,1.82,85.4
F,1.8,74.6
F,1.63,54.1
F,1.61,94.5
F,1.68,88.6
F,1.73,79.6
F,1.59,59.0
F,1.7,83.5
M,1.81,92.5
F,1.65,73.7
F,1.65,75.4
F,1.54,56.9
F,1.76,79.0
F,1.72,97.6
F,1.53,50.2
M,1.72,59.4
M,1.72,71.7
F,1.83,93.6
F,1.49,51.2
F,1.8,96.5
M,1.82,76.8
F,1.54,68.3
M,1.78,125.5
F,1.67,72.3
M,1.67,60.7
M,1.72,60.3
M,1.81,93.6
F,1.71,71.6
F,1.79,88.0
M,1.85,94.7
F,1.53,82.2
M,1.71,63.3
M,1.82,83.2
F,1.68,57.1
M,1.76,84.0
M,1.7,113.6
F,1.57,46.1
M,1.79,86.9
M,1.64,52.0
M,1.8,62.5
F,1.58,48.3
M,1.75,88.9
M,1.75,112.7
M,1.76,85.7
M,1.69,77.6
F,1.77,64.7
F,1.77,120.5
M,1.57,69.9
F,1.69,63.8
F,1.67,94.8
M,1.85,89.2
M,1.59,48.4
M,1.78,100.6
F,1.75,55.7
M,1.7,59.8
F,1.52,43.5
M,1.6,44.6
M,1.81,97.7
F,1.43,59.3
M,1.65,54.9
M,1.7,85.4
F,1.58,59.0
M,1.65,54.3
M,1.76,95.5
F,1.53,52.3
M,1.77,64.4
M,1.73,69.4
M,1.82,91.9
F,1.35,39.4
F,1.62,48.7
F,1.58,58.8
F,1.53,42.8
M,1.68,84.1
F,1.53,67.2
F,1.45,49.1
F,1.68,62.4
M,1.74,84.5
F,1.65,93.6
F,1.71,70.2
M,1.75,65.7
F,1.54,85.8
F,1.52,58.7
F,1.54,69.4
M,1.72,61.3
M,1.72,68.9
F,1.65,50.5
F,1.53,48.0
M,1.72,54.9
M,1.74,84.0
F,1.55,57.8
M,1.81,68.7
F,1.73,76.4
M,1.78,64.7
M,1.79,86.2
M,1.74,69.4
M,1.89,86.9
F,1.64,45.9
F,1.56,53.9
M,1.85,74.7
M,1.79,86.4
M,1.69,53.1
M,1.73,77.8
F,1.82,96.6
F,1.76,116.1
M,1.83,65.9
M,1.9,65.9
F,1.77,74.4
F,1.45,41.3
F,1.77,77.5
M,1.68,69.3
M,1.84,93.5
M,1.74,71.8
M,1.79,80.2
F,1.78,61.6
M,1.67,93.2
F,1.54,53.6
M,1.84,92.9
M,1.66,81.9
M,1.85,81.1
F,1.75,89.2
F,1.64,68.7
M,1.69,96.8
M,1.75,83.5
F,1.41,72.8
M,1.82,84.1
F,1.74,71.3
M,1.85,96.7
M,1.77,67.8
F,1.72,75.0
M,1.9,106.8
M,1.64,81.7
M,1.69,57.2
F,1.65,76.8
F,1.75,88.2
M,1.75,86.1
F,1.72,84.4
M,1.81,69.7
F,1.74,89.4
F,1.56,59.0
M,1.75,94.2
F,1.65,79.5
M,1.78,88.9
M,1.8,64.2
F,1.71,52.5
F,1.61,86.9
F,1.53,57.5
F,1.75,80.8
F,1.77,53.8
F,1.64,67.7
F,1.59,61.8
F,1.79,82.0
M,1.58,87.2
F,1.64,54.4
M,1.74,94.0
M,1.8,83.7
M,1.77,69.9
M,1.88,100.5
F,1.66,56.4
M,1.87,81.4
F,1.55,69.8
M,1.67,68.6
F,1.81,66.3
M,1.64,59.8
M,1.75,77.2
M,1.74,61.0
M,1.66,64.9
F,1.81,90.7
F,1.74,59.4
F,1.63,78.7
F,1.5,83.2
M,1.84,78.2
M,1.79,72.5
M,1.61,85.9
F,1.56,66.7
M,1.78,83.4
M,1.93,76.1
F,1.62,66.2
F,1.64,54.7
F,1.67,96.5
F,1.76,70.8
M,1.66,66.9
F,1.57,50.9
M,1.88,101.1
M,1.98,85.8
M,1.7,52.2
M,1.84,74.0
F,1.74,59.9
F,1.63,73.4
F,1.63,68.7
F,1.49,54.2
M,1.75,59.4
F,1.61,78.2
M,2.07,171.0
M,1.83,117.3
F,1.65,55.2
F,1.66,104.6
M,1.71,95.3
F,1.66,80.5
F,1.79,68.1
M,1.85,83.5
F,1.75,88.7
M,1.67,53.8
F,1.7,63.4
M,1.75,109.9
M,1.7,49.5
M,1.8,52.2
M,1.66,60.7
F,1.71,67.7
F,1.74,63.2
M,1.94,84.3
F,1.72,69.9
F,1.63,66.1
M,1.71,62.0
F,1.35,34.5
M,1.75,68.5
M,1.77,63.5
M,1.64,78.8
M,1.77,69.5
F,1.78,53.8
F,1.65,77.1
M,1.74,80.4
M,1.83,85.6
M,2.09,128.7
M,1.81,74.3
F,1.64,73.2
M,1.71,47.4
F,1.61,54.6
M,1.69,78.1
F,1.74,99.9
F,1.75,66.7
F,1.63,62.5
M,1.51,59.5
F,1.89,77.0
M,1.88,136.0
F,1.63,72.5
M,1.64,62.4
M,1.54,60.8
M,1.76,64.7
F,1.62,55.1
F,1.74,62.1
F,1.65,69.7
F,1.7,81.0
M,1.51,80.3
F,1.52,70.6
F,1.74,102.1
M,1.72,70.5
M,1.7,113.1
F,1.6,59.7
F,1.66,68.9
M,1.72,65.4
M,1.87,89.4
F,1.57,95.3
F,1.69,79.1
F,1.56,40.5
M,1.66,52.1
F,1.75,120.4
F,1.76,95.9
F,1.54,87.0
F,1.63,50.8
F,1.63,77.8
F,1.67,57.3
F,1.57,54.3
M,1.91,95.2
F,1.6,85.5
F,1.7,67.8
F,1.62,62.0
M,1.75,53.8
M,1.69,78.8
F,1.66,53.2
M,1.52,62.6
F,1.52,68.8
M,1.68,63.8
M,1.86,96.3
F,1.54,57.1
M,1.73,78.2
M,1.64,77.2
F,1.5,58.4
F,1.65,63.2
F,1.78,73.5
F,1.48,48.0
F,1.56,55.5
M,1.88,106.5
M,1.77,65.2
F,1.68,77.5
M,1.73,71.7
M,1.76,72.8
M,1.54,70.1
M,1.87,74.9
M,1.67,63.8
M,1.73,62.6
F,1.68,61.5
M,1.78,77.2
F,1.71,63.8
M,2.06,81.2
M,1.87,68.4
F,1.51,51.3
F,1.71,64.6
M,1.88,74.6
M,1.95,102.7
F,1.75,95.2
F,1.63,86.4
M,1.63,60.8
F,1.55,45.6
F,1.57,78.7
F,1.8,74.9
F,1.52,45.6
F,1.46,72.1
M,1.69,82.6
M,1.75,82.9
M,1.75,88.7
M,1.7,61.5
M,1.68,57.5
F,1.75,70.1
F,1.63,59.0
F,1.73,63.3
M,1.63,75.1
M,1.76,97.6
F,1.53,48.1
M,1.54,70.2
M,1.4,45.3
F,1.4,39.1
F,1.62,63.8
M,1.7,70.1
F,1.65,53.2
F,1.64,68.3
M,1.66,51.2
F,1.57,61.8
F,1.57,60.9
M,1.79,69.9
M,1.71,57.5
F,1.54,59.0
F,1.65,67.7
F,1.55,65.0
F,1.73,63.6
M,2.09,116.5
F,1.61,80.2
M,1.85,87.0
F,1.55,55.3
M,1.88,138.0
M,1.89,105.9
M,1.96,73.3
F,1.67,74.5
M,1.76,73.9
F,1.44,55.2
M,1.74,57.4
M,1.87,75.7
M,1.92,82.1
F,1.58,73.2
F,1.63,60.4
F,1.7,73.5
F,1.6,53.2
F,1.64,68.7
M,1.53,79.5
M,1.55,63.9
F,1.61,52.4
F,1.51,61.2
M,1.57,49.7
F,1.48,44.8
F,1.64,59.9
M,1.74,61.5
F,1.6,76.0
F,1.45,42.4
M,1.93,65.8
F,1.67,67.3
F,1.61,78.7
M,1.65,74.1
M,1.7,70.0
M,1.74,73.5
M,1.6,61.6
F,1.76,64.6
F,1.38,42.9
M,1.91,89.9
M,1.61,83.7
F,1.67,80.8
F,1.58,52.5
M,1.69,54.1
M,1.78,87.4
M,1.61,66.2
F,1.62,93.3
F,1.55,70.5
M,1.77,80.8
M,1.69,66.6
F,1.75,88.1
M,1.77,68.7
F,1.64,78.1
M,1.84,99.3
F,1.5,62.4
M,1.65,63.7
M,1.9,96.1
F,1.75,80.3
M,1.83,69.4
M,1.84,74.9
F,1.6,59.8
F,1.67,80.0
F,1.49,53.6
F,1.5,55.6
M,1.72,68.8
F,1.73,56.6
F,1.78,65.6
M,1.69,67.0
F,1.44,76.7
F,1.77,72.6
F,1.75,67.4
F,1.53,55.8
M,1.79,70.6
M,1.54,46.5
M,1.69,65.5
F,1.57,63.6
F,1.72,72.3
F,1.59,49.9
F,1.69,50.7
F,1.57,64.6
M,1.7,75.6
F,1.78,81.5
M,1.88,104.8
F,1.65,73.8
F,1.71,93.3
F,1.59,70.2
F,1.64,78.6
F,1.58,84.6
M,2.05,84.7
M,1.57,86.0
M,1.73,80.6
M,1.65,73.3
M,1.83,55.2
M,1.83,86.0
M,1.82,125.6
M,1.68,64.0
F,1.65,76.1
F,1.63,50.7
M,1.79,67.1
F,1.53,65.0
F,1.6,60.9
M,1.78,67.1
F,1.45,62.5
F,1.7,91.1
M,1.94,104.2
M,1.71,77.1
F,1.65,44.9
F,1.63,76.4
F,1.55,48.5
M,1.77,81.8
F,1.56,52.9
M,1.66,56.1
F,1.65,67.5
F,1.5,43.6
F,1.69,66.8
M,1.84,81.6
M,1.78,72.6
F,1.63,63.7
F,1.62,88.7
M,1.6,100.3
F,1.67,74.4
M,1.56,70.0
F,1.8,88.0
F,1.51,54.6
M,1.64,53.7
M,1.9,72.1
F,1.7,72.0
M,1.8,91.2
F,1.58,69.9
F,1.67,81.8
F,1.55,43.3
M,1.68,64.8
M,1.8,69.9
M,1.61,57.0
F,1.54,77.9
M,1.82,67.4
F,1.75,83.8
M,1.7,55.7
F,1.72,88.3
F,1.43,43.5
M,1.67,69.8
M,1.8,74.8
M,1.65,91.4
F,1.74,115.4
F,1.58,86.9
M,1.91,85.9
M,1.83,98.8
M,1.91,84.2
M,1.86,127.6
F,1.73,103.2
F,1.67,60.3
M,1.52,54.3
M,1.76,87.6
M,1.73,57.5
F,1.69,67.0
M,1.75,122.2
F,1.74,80.3
F,1.7,67.1
F,1.46,46.1
F,1.73,56.2
M,1.64,75.3
F,1.68,82.6
F,1.73,82.5
M,1.76,60.9
M,1.82,88.8
F,1.72,66.3
F,1.61,69.8
M,1.81,89.8
M,1.8,93.5
M,1.68,101.4
F,1.62,76.4
F,1.63,64.3
F,1.58,97.4
M,1.8,78.6
M,1.73,83.4
F,1.65,60.7
F,1.59,59.2
F,1.79,103.1
M,1.5,58.8
M,1.66,79.5
F,1.72,72.5
F,1.53,61.4
M,1.63,60.4
M,1.82,76.6
