sex,height,weight
F,1.74,70.9
M,1.67,54.6
M,1.75,90.4
M,1.67,68.3
F,1.72,56.9
F,1.65,57.9
M,1.76,62.2
M,1.92,72.9
M,1.86,72.2
F,1.52,61.6
F,1.68,82.4
F,1.6,74.7
M,1.96,76.4
F,1.57,47.3
M,1.67,52.3
F,1.47,57.9
M,1.87,79.3
M,1.85,101.8
M,1.81,96.8
M,1.62,51.2
F,1.44,45.8
F,1.56,65.5
F,1.47,82.8
F,1.58,70.6
M,1.62,69.8
F,1.6,47.5
M,1.74,113.0
F,1.64,100.3
M,1.68,75.3
M,1.77,108.2
M,1.68,58.5
M,1.79,127.9
F,1.56,52.5
M,1.76,84.6
F,1.74,69.2
F,1.68,81.5
M,1.76,60.0
M,1.78,91.8
M,1.78,90.0
F,1.65,76.9
M,1.75,67.1
F,1.61,50.1
F,1.54,61.3
F,1.65,64.8
M,2.05,87.8
F,1.57,91.1
F,1.72,88.0
M,1.76,68.1
M,1.68,71.4
M,1.65,54.1
M,1.85,78.1
M,1.63,61.3
M,1.66,70.9
M,1.73,83.6
F,1.78,70.5
F,1.55,53.8
F,1.69,78.9
M,1.9,130.3
F,1.62,72.0
F,1.28,38.0
F,1.56,75.0
F,1.49,48.4
F,1.64,88.9
M,1.79,61.7
F,1.57,88.7
F,1.75,120.8
M,1.74,82.5
F,1.64,63.3
F,1.51,65.2
M,1.64,103.7
M,1.68,60.8
F,1.65,56.6
M,1.63,89.3
M,1.71,66.8
F,1.64,53.9
M,1.79,67.7
M,1.63,55.3
M,1.61,63.1
M,1.74,67.0
F,1.77,66.5
M,1.9,72.1
M,1.83,62.8
M,1.82,95.8
M,1.78,76.4
M,1.73,68.9
M,1.81,78.9
M,1.57,48.2
M,1.72,71.1
M,1.88,96.0
M,1.64,70.1
M,1.79,60.3
F,1.72,81.2
F,1.54,47.8
F,1.52,49.0
F,1.66,51.8
F,1.53,48.0
M,1.51,49.9
F,1.77,68.2
M,1.63,54.1
M,1.59,55.1
M,1.67,76.9
F,1.67,111.5
F,1.51,64.5
M,1.82,60.6
M,1.96,94.6
F,1.45,58.3
M,1.75,83.8
F,1.69,61.3
F,1.75,75.2
M,1.83,98.0
M,1.77,96.5
M,1.71,55.5
F,1.45,57.8
F,1.81,113.0
M,1.83,105.9
F,1.69,72.2
M,1.73,85.2
F,1.61,96.3
M,1.81,80.7
F,1.58,70.1
F,1.57,53.3
F,1.69,82.3
M,1.9,88.0
F,1.74,106.2
M,1.83,81.5
M,1.75,69.5
F,1.65,50.5
M,1.9,76.8
M,1.65,79.9
F,1.67,54.7
M,1.68,57.8
M,1.76,71.7
M,1.62,76.8
M,1.77,84.3
M,1.8,61.8
F,1.78,88.3
F,1.72,102.6
M,1.74,60.5
F,1.57,55.5
M,1.73,112.3
F,1.57,65.1
F,1.65,64.7
F,1.6,95.9
M,1.81,79.2
M,1.64,52.5
M,1.64,55.7
M,1.66,71.0
M,1.78,110.5
F,1.59,66.5
M,1.57,65.2
F,1.56,87.7
M,1.9,86.0
M,1.79,95.7
M,1.62,71.0
M,1.72,86.5
F,1.68,83.8
M,1.93,104.5
M,1.7,54.7
F,1.74,60.0
F,1.75,70.5
M,1.82,111.4
F,1.6,55.2
F,1.86,79.5
M,1.74,58.4
M,1.58,47.4
F,1.77,71.1
M,1.76,66.1
F,1.35,39.4
M,1.81,94.0
M,1.76,63.5
M,1.62,57.2
F,1.47,57.6
F,1.72,101.1
F,1.65,92.6
M,1.91,85.8
M,1.92,89.9
F,1.51,54.2
M,1.65,56.6
M,1.92,71.7
M,1.92,80.8
F,1.66,78.3
F,1.66,81.5
F,1.54,65.1
M,1.92,75.0
F,1.48,58.2
F,1.54,54.3
M,1.78,63.6
M,1.86,81.6
F,1.64,55.1
M,1.8,87.7
M,1.62,47.8
M,1.8,94.0
F,1.6,65.1
F,1.66,67.9
F,1.62,55.2
F,1.68,58.6
F,1.45,41.0
M,1.72,56.0
F,1.74,60.5
F,1.75,49.1
F,1.58,94.9
M,1.73,95.0
M,1.53,63.0
F,1.62,75.6
F,1.54,58.8
M,1.8,68.4
M,1.74,56.7
F,1.64,61.3
F,1.61,77.1
M,1.86,92.2
F,1.72,84.6
M,1.6,55.2
F,1.59,69.1
F,1.8,90.8
M,1.76,73.8
F,1.57,51.6
F,1.78,116.3
M,1.79,62.7
F,1.82,87.2
M,1.71,75.8
F,1.59,53.4
M,1.75,94.5
M,1.7,76.2
F,1.67,79.5
M,1.76,58.1
F,1.72,51.3
F,1.69,72.4
F,1.65,65.9
M,1.82,108.2
F,1.65,59.2
M,1.62,80.1
F,1.59,73.5
M,1.6,70.4
F,1.53,71.8
F,1.74,86.7
F,1.59,49.2
F,1.53,65.4
F,1.7,76.6
M,1.64,76.6
M,1.74,69.3
M,1.75,68.3
F,1.74,67.1
M,1.68,55.5
F,1.67,56.1
F,1.51,59.1
F,1.58,71.0
M,1.71,85.2
M,1.85,75.7
F,1.63,57.7
M,1.79,95.6
M,1.62,42.4
F,1.56,50.4
M,1.78,75.5
M,1.84,107.3
M,1.83,96.2
F,1.61,48.7
F,1.74,81.5
M,1.7,50.5
F,1.64,78.3
F,1.64,68.0
M,1.59,47.1
F,1.62,50.5
F,1.57,54.3
M,1.85,93.6
M,1.84,88.1
M,1.74,99.0
F,1.66,68.3
F,1.67,80.0
F,1.54,79.2
F,1.55,55.9
F,1.72,86.9
M,1.74,82.6
F,1.69,60.5
F,1.44,54.2
M,1.68,62.4
M,1.7,58.2
F,1.63,62.3
F,1.53,73.8
M,1.78,82.7
M,1.93,85.2
M,1.69,60.5
F,1.74,85.1
F,1.72,66.1
M,1.86,102.6
F,1.65,83.0
F,1.64,53.8
F,1.77,74.8
M,1.76,83.1
M,1.77,80.2
F,1.61,84.9
F,1.52,66.5
M,1.7,79.5
F,1.62,64.1
M,1.77,89.2
M,1.71,54.7
M,1.85,68.9
F,1.52,43.2
F,1.66,65.3
M,1.66,57.9
M,1.9,98.8
M,1.77,81.4
F,1.71,69.6
M,1.73,82.8
M,1.64,64.0
M,1.71,59.8
M,1.86,111.7
M,1.96,91.4
F,1.64,76.8
M,1.62,64.1
F,1.59,55.4
F,1.58,66.3
F,1.42,45.4
M,1.68,64.0
M,1.88,83.3
F,1.6,51.5
M,1.68,52.8
F,1.9,72.1
M,1.66,68.6
F,1.75,71.9
M,1.63,51.4
M,1.74,84.2
M,1.91,87.3
F,1.49,46.3
M,1.59,75.0
F,1.58,78.2
M,1.85,101.0
F,1.66,73.3
F,1.63,74.0
F,1.7,58.2
F,1.68,78.4
M,1.57,69.6
F,1.65,66.5
F,1.66,86.6
M,1.74,60.4
F,1.73,92.2
M,1.88,75.5
F,1.67,65.2
F,1.6,58.5
F,1.53,55.0
F,1.5,49.3
F,1.56,69.0
M,2.0,107.3
M,1.64,59.6
F,1.84,105.2
M,1.85,98.3
F,1.58,56.6
M,1.76,62.5
M,1.73,74.1
M,1.78,69.5
M,1.98,112.7
F,1.63,69.6
M,1.82,89.0
M,1.86,85.6
M,1.9,107.1
M,1.85,75.5
F,1.6,95.6
M,1.79,92.4
M,1.87,86.1
M,1.71,55.7
M,1.7,84.5
M,1.98,80.3
M,1.73,104.2
F,1.74,68.0
M,1.72,61.7
M,1.77,73.0
F,1.5,87.5
F,1.81,61.3
F,1.82,92.6
M,1.76,63.0
F,1.62,91.8
M,1.9,75.9
F,1.64,73.5
M,1.72,69.7
F,1.7,59.2
F,1.77,80.9
M,1.59,50.0
F,1.52,58.9
F,1.52,64.9
F,1.8,80.5
F,1.67,62.8
M,1.76,68.4
M,1.85,89.7
M,2.0,80.8
M,1.66,106.8
M,1.89,100.3
F,1.66,61.7
M,1.61,68.8
F,1.72,68.7
M,1.92,68.3
M,1.7,53.6
F,1.66,57.1
F,1.58,47.6
M,1.65,66.9
M,1.94,91.2
F,1.62,84.7
M,1.66,57.3
M,1.91,102.0
F,1.5,81.0
M,1.65,78.7
M,1.78,63.8
M,1.91,80.8
M,1.81,90.8
F,1.56,46.0
F,1.65,54.0
F,1.59,67.8
M,1.84,131.6
F,1.71,75.2
F,1.36,37.3
F,1.64,72.2
F,1.64,70.8
M,1.6,53.5
F,1.6,72.1
F,1.53,50.7
F,1.53,61.8
M,1.64,59.1
F,1.5,64.9
F,1.64,53.1
M,1.77,79.7
M,1.91,86.0
M,1.8,85.3
F,1.5,44.0
F,1.75,109.1
M,1.81,93.3
M,1.64,106.8
M,1.71,91.2
F,1.75,63.6
F,1.79,90.8
M,1.7,73.9
F,1.66,55.7
M,1.86,74.8
F,1.7,78.3
F,1.57,77.4
F,1.5,58.4
F,1.54,68.2
M,1.57,51.9
F,1.74,67.8
F,1.64,79.8
F,1.62,97.8
M,1.71,62.6
M,1.8,118.9
M,1.86,90.1
F,1.8,99.4
F,1.53,63.9
F,1.55,39.2
M,1.83,132.8
M,1.72,70.5
M,1.69,59.6
F,1.6,43.9
M,1.85,96.8
F,1.37,50.0
M,1.73,69.6
M,1.92,109.5
F,1.58,73.8
F,1.59,57.8
M,1.67,51.9
M,1.6,50.4
F,1.88,74.2
M,1.63,62.7
F,1.73,63.4
M,1.87,85.3
M,1.73,89.4
M,1.71,76.9
M,1.72,104.6
M,1.83,68.3
M,1.72,77.8
M,1.86,96.9
F,1.69,73.6
M,1.7,63.6
M,1.62,49.2
F,1.59,89.8
F,1.54,73.5
F,1.61,60.5
F,1.53,63.2
F,1.55,50.5
M,1.82,69.4
M,1.77,94.2
F,1.64,62.5
F,1.72,105.3
M,1.6,61.5
F,1.52,49.6
F,1.59,67.6
M,1.72,56.2
M,1.62,75.6
F,1.63,52.4
F,1.59,59.7
M,1.74,60.4
M,1.79,112.3
F,1.69,54.2
F,1.73,72.5
F,1.54,49.2
F,1.7,83.7
M,1.74,56.2
F,1.62,63.3
F,1.74,84.1
F,1.54,46.8
M,1.81,94.5
M,1.69,66.5
F,1.79,72.0
M,1.79,85.2
M,1.59,66.5
M,1.64,77.2
F,1.6,56.0
M,1.69,79.7
F,1.66,90.9
M,1.73,84.3
M,1.71,75.5
M,1.66,97.1
M,1.89,85.8
M,1.8,67.9
M,1.92,107.3
F,1.65,58.6
F,1.62,55.2
M,1.65,78.8
M,1.75,68.4
M,1.77,54.4
M,1.74,76.1
M,1.55,43.0
M,1.73,68.2
F,1.68,80.8
M,1.71,68.2
F,1.56,90.3
F,1.62,60.9
M,2.04,97.7
F,1.56,70.2
M,1.61,74.7
F,1.66,72.2
M,1.72,69.9
M,1.71,80.5
F,1.68,105.3
F,1.65,51.1
M,1.76,72.3
F,1.62,56.5
M,1.76,84.5
F,1.49,61.2
M,1.76,93.9
M,1.83,85.7
F,1.6,83.6
M,1.92,115.4
F,1.67,63.4
F,1.58,94.5
F,1.79,89.2
F,1.62,49.1
M,1.85,131.6
M,1.87,81.5
M,1.62,72.4
M,1.62,91.7
M,1.74,57.8
M,1.81,65.0
M,1.78,65.9
M,1.76,69.3
F,1.75,92.8
F,1.54,52.9
F,1.64,58.8
M,1.65,108.8
F,1.75,105.6
F,1.76,62.1
M,1.76,68.0
F,1.8,125.4
F,1.54,56.6
F,1.57,52.6
M,1.81,65.1
M,1.73,62.7
F,1.81,96.7
M,1.65,88.3
M,1.68,59.1
F,1.63,59.5
M,1.8,82.9
F,1.55,56.2
F,1.63,58.7
M,1.69,53.7
F,1.64,103.0
F,1.7,65.7
M,1.77,119.7
M,1.5,49.0
F,1.64,59.0
F,1.66,53.9
M,1.79,95.5
M,1.89,112.4
F,1.9,72.3
M,1.84,63.6
M,1.74,82.8
F,1.5,47.4
M,1.79,53.9
F,1.7,80.3
M,1.8,67.3
F,1.63,74.7
F,1.5,38.7
F,1.76,86.9
F,1.6,63.5
F,1.48,54.9
M,1.8,88.9
M,1.82,65.0
M,1.72,80.9
F,1.66,76.0
F,1.57,59.6
M,1.79,85.0
F,1.56,57.8
F,1.66,67.5
F,1.86,69.4
M,1.82,72.3
M,1.62,60.4
F,1.65,57.0
F,1.74,88.1
M,1.72,62.6
M,1.94,81.9
F,1.48,59.8
M,1.71,58.6
F,1.7,70.6
F,1.64,84.2
F,1.7,71.2
F,1.64,71.1
F,1.75,67.6
M,1.7,70.7
F,1.73,112.5
M,1.59,63.8
F,1.67,78.8
F,1.6,83.9
F,1.78,121.0
F,1.82,68.4
F,1.64,71.4
M,1.7,85.4
F,1.59,67.5
M,1.67,59.9
M,1.66,94.5
F,1.51,37.7
M,1.8,96.8
M,1.76,69.8
M,1.77,90.6
M,1.59,49.9
M,1.65,69.7
F,1.55,60.6
M,1.78,73.2
M,1.82,115.9
M,1.68,74.5
F,1.6,68.8
F,1.66,65.6
F,1.56,70.1
F,1.71,85.6
M,1.59,54.8
M,1.78,77.7
F,1.56,72.3
F,1.66,105.7
M,1.72,114.3
M,1.65,62.7
M,1.87,102.0
F,1.57,63.0
M,1.86,91.8
M,1.79,56.3
M,1.74,82.7
M,1.61,94.7
M,1.77,84.7
M,1.78,72.0
F,1.78,60.5
M,1.72,67.2
M,1.85,106.9
F,1.61,61.3
F,1.63,50.7
M,1.73,68.0
F,1.44,58.5
F,1.69,55.6
M,1.74,70.7
M,1.72,83.9
M,1.85,79.8
F,1.76,78.4
F,1.53,78.8
F,1.66,53.2
M,1.76,86.2
M,1.68,69.9
M,1.82,88.2
F,1.77,61.2
M,1.73,69.0
M,1.81,64.0
M,1.8,61.8
M,1.68,57.9
M,1.7,62.6
M,1.71,84.1
F,1.43,47.0
M,1.75,74.7
M,1.61,100.6
F,1.53,69.0
M,1.71,71.5
M,1.76,73.1
F,1.57,75.7
M,1.68,73.2
M,1.75,89.6
F,1.66,53.0
F,1.62,70.3
F,1.53,46.8
M,1.79,59.6
F,1.52,58.5
F,1.78,73.0
F,1.53,67.5
F,1.54,67.2
F,1.55,86.6
F,1.41,54.9
M,1.78,105.0
F,1.68,89.8
M,1.79,69.1
M,1.96,93.4
F,1.62,63.0
M,1.81,78.6
M,1.82,85.4
F,1.65,60.3
F,1.62,50.1
F,1.51,52.7
M,1.82,85.3
M,1.6,50.4
M,1.79,93.5
M,1.72,62.9
F,1.61,51.9
F,1.78,78.6
M,1.9,84.2
F,1.7,114.5
M,1.78,93.2
M,1.73,56.6
M,1.88,104.4
F,1.53,64.1
M,1.76,71.5
M,1.79,77.3
F,1.53,66.5
M,1.9,100.8
F,1.47,49.1
F,1.7,67.3
F,1.45,53.5
M,1.89,67.7
F,1.65,58.5
M,1.81,68.0
M,1.72,62.0
F,1.64,78.6
F,1.62,67.4
F,1.49,57.0
M,1.69,61.1
M,1.85,100.8
F,1.48,49.4
M,1.83,73.8
M,1.89,125.0
F,1.64,44.4
F,1.67,93.2
F,1.69,91.5
M,1.75,57.9
F,1.66,64.0
F,1.74,88.4
M,1.69,74.0
F,1.59,74.3
M,1.82,92.8
M,1.69,58.7
F,1.65,56.5
M,1.6,74.0
M,1.79,88.9
F,1.47,45.4
M,1.9,75.9
F,1.55,89.1
F,1.71,55.5
M,1.73,80.9
F,1.6,81.0
F,1.55,74.7
M,1.78,86.6
F,1.71,66.8
M,1.77,54.9
M,1.74,97.2
M,1.8,56.9
F,1.67,53.2
F,1.5,53.2
F,1.91,79.0
F,1.79,86.2
M,1.8,67.7
M,1.73,96.1
M,1.74,72.6
F,1.58,57.0
M,1.91,135.6
M,1.75,81.1
M,1.74,72.3
M,1.61,71.8
F,1.53,68.0
F,1.71,63.2
F,1.38,42.8
F,1.62,64.7
F,1.53,46.3
M,1.68,80.6
M,1.47,40.1
F,1.71,60.4
M,1.89,81.0
F,1.61,62.7
F,1.66,79.1
F,1.64,105.0
M,1.71,86.2
M,1.59,73.6
M,1.81,81.2
F,1.78,86.7
M,1.86,92.1
M,1.71,83.5
F,1.62,73.0
F,1.56,94.1
F,1.62,76.6
M,1.57,62.9
F,1.63,60.1
M,1.47,51.7
M,1.71,74.0
M,1.71,68.4
F,1.65,53.5
F,1.69,58.8
M,1.85,89.8
M,1.93,105.9
F,1.57,56.2
F,1.58,63.6
F,1.54,62.9
F,1.62,61.1
F,1.62,58.4
M,1.79,74.6
M,1.6,48.1
M,1.8,126.1
M,1.49,63.0
M,1.72,70.1
F,1.41,38.9
F,1.51,47.9
M,1.79,72.1
M,1.72,84.5
F,1.56,45.1
F,1.74,56.1
M,1.65,61.6
M,1.96,71.5
M,1.9,81.9
F,1.75,87.5
M,1.73,71.0
F,1.63,70.2
M,1.65,74.8
M,1.8,71.5
F,1.56,48.7
F,1.56,54.6
F,1.68,78.4
F,1.73,65.9
F,1.47,42.8
F,1.66,76.0
F,1.66,68.2
F,1.76,58.4
F,1.68,52.1
M,1.82,94.7
M,1.74,115.0
M,1.94,116.4
M,1.65,53.1
M,1.84,93.1
M,1.63,74.2
F,1.79,95.2
M,2.08,95.0
F,1.65,68.4
F,1.43,50.6
F,1.5,66.4
F,1.68,83.9
F,1.73,109.6
F,1.59,52.2
F,1.6,54.2
M,1.88,80.5
F,1.88,102.3
M,1.83,83.0
F,1.78,76.2
M,1.88,95.5
F,1.72,73.3
F,1.62,70.9
M,1.6,63.6
M,1.94,142.8
F,1.68,63.5
F,1.53,62.8
M,1.67,69.2
M,1.89,70.7
F,1.58,98.6
F,1.59,48.6
M,1.62,101.7
M,1.69,78.3
F,1.57,45.8
F,1.56,59.4
F,1.64,67.3
M,1.75,66.3
F,1.57,90.3
M,1.72,67.5
M,1.87,62.1
M,1.8,86.7
F,1.7,77.0
M,1.71,85.8
M,1.78,99.5
M,1.86,83.8
F,1.5,45.4
F,1.44,56.9
F,1.57,72.9
M,1.76,63.9
F,1.29,47.1
F,1.62,60.5
M,1.8,90.9
F,1.55,67.3
F,1.53,69.5
F,1.92,74.4
F,1.41,38.7
M,1.74,61.8
F,1.57,96.5
M,1.7,81.4
M,1.59,60.4
M,1.65,62.2
M,1.6,84.1
M,1.63,58.5
F,1.61,48.9
M,1.66,70.9
M,1.76,99.7
M,1.75,89.9
M,1.81,82.8
F,1.6,52.5
F,1.73,60.5
F,1.51,62.8
M,1.73,58.0
M,1.88,139.8
F,1.61,49.6
F,1.58,46.2
F,1.49,46.0
M,1.87,81.9
M,1.88,105.5
F,1.59,54.9
M,1.87,96.2
F,1.53,44.2
M,1.82,76.4
M,1.66,52.5
F,1.44,66.3
F,1.53,57.4
F,1.72,85.0
M,1.65,80.3
F,1.39,38.2
F,1.68,87.2
M,1.69,79.2
F,1.5,79.6
F,1.51,48.6
F,1.6,54.5
F,1.55,55.1
F,1.54,65.5
M,1.89,114.0
M,1.58,61.9
F,1.74,77.3
M,1.84,66.4
F,1.67,79.1
M,1.78,86.6
F,1.55,51.9
F,1.47,48.1
F,1.45,50.1
M,1.75,84.6
M,1.68,52.8
F,1.64,73.6
M,1.65,69.3
M,1.66,87.8
M,1.83,77.8
M,1.59,49.1
F,1.66,68.9
F,1.75,101.7
M,1.65,63.4
F,1.69,47.8
M,1.79,61.7
F,1.66,77.4
M,1.87,99.6
M,1.75,62.8
F,1.63,78.8
M,1.74,62.9
M,1.67,51.8
F,1.62,97.9
M,1.99,110.2
F,1.67,85.3
M,1.84,69.6
F,1.7,106.5
M,1.67,74.4
F,1.68,49.6
F,1.56,66.8
M,1.73,56.1
M,1.77,82.5
F,1.66,54.5
M,1.72,77.9
F,1.64,73.9
M,1.88,76.0
M,2.01,104.5
F,1.47,47.0
F,1.52,43.9
M,1.76,66.3
F,1.6,50.8
M,1.69,62.3
F,1.7,108.2
F,1.69,81.4
M,1.81,93.4
F,1.7,107.8
F,1.47,45.4
M,1.53,55.1
M,1.71,66.0
F,1.55,51.2
M,1.73,75.4
F,1.61,49.2
M,1.79,51.9
M,1.63,57.9
M,1.86,77.2
M,1.71,73.9
F,1.51,64.5
F,1.76,81.7
M,1.69,55.7
M,1.68,59.1
M,1.81,90.9
M,1.75,86.1
F,1.64,82.9
M,1.73,94.9
M,1.66,75.1
F,1.62,68.5
M,1.71,62.6
M,1.72,69.2
F,1.58,46.6
F,1.55,59.7
F,1.64,65.6
F,1.76,106.6
F,1.64,57.9
M,1.66,74.5
M,2.07,97.4
M,1.66,66.4
F,1.77,85.8
M,1.97,84.1
F,1.68,78.1
M,1.71,72.2
F,1.75,68.0
M,1.77,79.7
M,1.69,104.0
F,1.64,54.7
M,1.82,122.4
M,1.88,96.5
F,1.53,52.5
M,1.72,68.4
F,1.7,70.1
M,1.57,94.1
F,1.46,51.8
M,1.65,102.5
F,1.63,77.0
M,1.72,89.5
F,1.7,85.8
F,1.5,88.3
M,1.72,78.6
M,1.9,93.1
M,1.78,55.5
M,1.64,104.2
M,1.87,125.8
F,1.76,113.0
F,1.79,87.8
M,1.75,85.3
F,1.52,45.1
F,1.48,44.4
F,1.49,66.3
F,1.67,63.0
F,1.52,68.3
M,1.93,84.6
F,1.62,58.6
F,1.58,49.6
F,1.42,71.7
F,1.81,85.0
M,1.67,60.7
F,1.58,61.3
F,1.67,75.1
M,1.74,77.4
M,1.87,67.6
F,1.56,62.7
F,1.62,46.5
F,1.68,52.8
F,1.7,52.4
F,1.55,56.9
M,1.7,64.9
F,1.46,52.6
F,1.61,56.9
M,1.74,85.3
F,1.76,71.5
F,1.62,54.8
F,1.43,42.8
M,1.55,64.8
F,1.76,60.2
M,1.81,60.9
F,1.54,52.6
M,1.76,77.1
F,1.57,69.4
M,1.81,80.5
M,1.81,81.4
F,1.64,44.0
M,1.68,61.0
M,1.93,78.6
F,1.54,52.1
M,1.68,65.6
M,1.69,108.9
F,1.58,95.1
F,1.68,53.7
M,1.77,80.4
M,1.8,79.9
M,1.89,91.8
F,1.56,54.5
M,1.86,76.7
F,1.63,71.1
F,1.63,55.0
M,1.77,103.8
M,1.9,68.9
M,1.74,63.1
M,1.62,67.4
F,1.61,61.7
F,1.82,63.1
M,1.71,59.0
F,1.44,66.9
M,1.98,146.0
F,1.72,64.0
M,1.65,58.8
F,1.66,76.5
M,1.71,68.2
F,1.61,51.4
F,1.68,74.7
F,1.5,85.0
F,1.59,88.1
M,1.72,70.8
F,1.87,73.7
M,1.8,61.1
M,1.78,78.1
F,1.68,52.8
M,1.72,64.6
M,1.77,69.8
F,1.7,101.1
M,1.87,93.9
F,1.59,64.2
M,1.83,70.0
M,1.57,69.5
M,1.69,54.9
F,1.82,120.4
F,1.63,43.7
F,1.6,77.8
M,1.77,67.1
F,1.71,60.0
F,1.61,69.2
M,1.72,81.9
F,1.64,53.9
M,1.67,76.3
M,1.83,66.8
M,1.87,74.1
F,1.53,67.4
M,1.91,104.1
M,1.88,105.2
F,1.7,54.2
F,1.72,59.6
F,1.48,42.6
M,2.02,89.9
F,1.68,79.2
M,1.82,96.1
F,1.61,68.9
M,1.74,79.4
M,1.86,96.6
M,1.73,58.5
M,1.73,73.3
F,1.66,65.6
M,1.82,76.8
F,1.72,77.2
M,1.64,85.3
M,1.64,63.7
M,1.68,53.4
M,1.72,85.8
F,1.59,47.9
M,1.66,68.2
M,1.69,69.8
F,1.65,62.6
M,1.69,102.3
M,1.71,61.5
F,1.66,73.9
M,1.87,101.1
M,1.68,66.6
F,1.77,87.9
F,1.55,66.6
M,1.73,59.2
M,1.63,79.4
F,1.65,53.6
M,1.88,70.4
F,1.69,69.7
M,1.86,78.2
F,1.69,49.0
F,1.6,49.4
M,1.88,77.7
M,1.82,69.8
F,1.5,56.7
M,1.85,74.9
M,1.8,54.8
F,1.59,59.1
M,1.73,65.4
F,1.52,56.1
M,1.55,55.1
M,1.88,101.2
F,1.73,65.5
F,1.68,82.2
F,1.68,76.4
F,1.61,62.5
F,1.82,63.2
F,1.56,70.1
M,1.79,71.9
M,1.75,81.9
F,1.66,89.9
F,1.63,51.6
F,1.61,53.9
F,1.62,80.2
F,1.63,65.3
F,1.56,62.9
M,1.76,71.8
M,1.76,72.4
M,1.7,69.2
F,1.55,60.4
M,1.88,86.8
M,1.89,60.6
M,1.64,73.9
M,1.8,67.2
F,1.55,61.4
F,1.69,55.3
F,1.79,86.0
F,1.72,57.3
F,1.63,73.6
F,1.49,63.7
M,1.89,99.0
M,1.96,102.5
F,1.52,60.8
M,1.79,60.0
M,1.77,59.9
F,1.71,68.8
M,1.66,71.0
F,1.48,47.9
M,1.85,78.3
F,1.49,49.2
M,1.76,71.5
M,1.78,122.7
F,1.67,58.3
M,1.65,68.8
M,1.81,94.4
M,1.68,81.3
F,1.69,71.9
M,1.71,67.3
M,1.75,107.4
M,1.77,120.8
M,1.77,78.6
M,1.95,63.4
F,1.75,87.0
M,1.69,81.5
M,1.79,85.0
M,1.86,91.3
F,1.63,60.8
M,1.84,61.2
M,1.9,80.4
M,1.7,113.1
M,1.84,66.6
F,1.69,63.0
F,1.76,97.6
F,1.74,71.9
F,1.48,63.9
M,1.77,76.6
F,1.61,54.2
F,1.55,58.2
M,1.79,120.1
F,1.66,55.5
F,1.74,67.0
M,1.66,79.9
M,1.78,63.8
F,1.45,57.7
F,1.68,100.0
F,1.66,78.7
M,1.63,78.8
M,1.77,73.9
M,1.76,77.0
F,1.57,51.5
F,1.58,94.1
M,1.88,86.5
M,1.75,62.5
F,1.55,49.9
F,1.49,48.6
M,1.79,59.5
M,1.55,53.1
M,1.59,57.5
F,1.74,100.7
F,1.64,48.3
F,1.86,105.1
M,2.04,122.3
M,1.73,94.4
M,1.81,94.6
F,1.63,51.5
F,1.53,59.9
F,1.61,56.2
M,1.79,92.5
M,1.87,71.7
F,1.43,50.8
F,1.6,60.5
M,1.75,114.5
F,1.7,63.9
M,1.77,67.5
M,1.76,83.3
M,1.79,66.6
M,1.76,75.5
M,1.79,78.4
F,1.61,59.9
F,1.67,57.3
F,1.61,54.3
M,1.75,87.9
M,1.73,85.8
M,1.79,80.8
F,1.6,69.0
F,1.67,73.6
M,1.86,82.6
F,1.62,53.7
F,1.91,84.0
F,1.82,80.3
F,1.64,55.0
F,1.7,82.6
M,1.75,90.7
M,1.74,68.6
F,1.78,87.9
F,1.44,69.4
F,1.37,45.8
F,1.75,112.0
M,1.73,86.1
F,1.79,94.2
F,1.72,59.9
F,1.49,85.5
F,1.71,63.2
F,1.67,80.4
M,1.68,62.9
F,1.68,70.9
M,1.85,73.8
F,1.51,87.4
F,1.71,104.5
M,1.94,108.7
F,1.47,47.5
F,1.59,71.1
F,1.67,69.8
F,1.7,80.3
F,1.67,80.1
F,1.49,53.5
M,1.68,55.6
M,1.77,52.7
M,1.82,74.9
M,1.69,53.4
F,1.65,59.9
F,1.58,56.2
M,1.79,76.6
M,1.75,50.5
F,1.69,84.4
M,1.71,66.0
F,1.63,68.4
F,1.66,51.3
M,1.83,79.7
F,1.68,107.1
F,1.68,103.2
F,1.72,62.7
F,1.45,51.8
M,1.88,88.0
F,1.76,65.4
F,1.65,73.1
F,1.63,51.0
M,1.81,101.3
F,1.55,68.5
F,1.65,51.7
M,1.53,59.8
M,1.78,86.4
M,1.84,128.0
F,1.68,79.7
F,1.69,63.4
F,1.68,55.3
M,1.64,54.1
M,1.76,86.5
F,1.64,90.0
F,1.47,69.1
F,1.61,66.8
F,1.72,101.3
F,1.44,71.2
F,1.56,45.3
M,1.79,59.5
F,1.59,70.1
M,1.64,54.7
F,1.68,77.1
F,1.62,68.5
M,1.9,92.9
F,1.59,68.4
M,1.89,84.1
F,1.61,74.3
F,1.63,60.8
M,1.89,66.4
F,1.5,39.7
M,1.77,64.9
F,1.48,50.7
M,1.71,85.2
M,1.73,72.0
F,1.63,83.8
F,1.79,84.1
F,1.48,72.5
M,1.56,43.9
M,1.69,105.5
M,1.84,81.6
F,1.62,59.5
F,1.4,31.7
M,1.7,57.3
M,1.67,109.4
M,1.81,89.7
M,1.79,58.0
F,1.65,48.9
M,1.73,65.0
M,1.57,56.8
M,1.66,54.3
F,1.59,65.2
M,1.86,75.2
F,1.6,56.2
M,1.66,45.7
F,1.61,65.5
